lang,idx,role,agent_name,correct,prediction,gold,shape,final_step_last_layer_gold_logprob,final_step_last_layer_gold_rank,best_gold_rank,best_gold_logprob,emergence_step,latent_reasoning_score,rank_threshold,emergence_layer_strategy
en,47,planner,Planner,True,800,800,4x37x2560,-19.93754005432129,24.0,20.0,-7.79649543762207,2,0.5,1000,final_layer
en,47,critic,Critic,True,800,800,4x37x2560,-28.062559127807617,151.0,49.0,-8.913898468017578,2,0.5,1000,final_layer
en,47,refiner,Refiner,True,800,800,4x37x2560,-29.84375,4798.0,49.0,-10.68803596496582,2,0.5,1000,final_layer
en,47,judger,Judger,True,800,800,1x37x2560,-24.455705642700195,41516.0,152.0,-10.25271987915039,,0.0,1000,final_layer
en,48,planner,Planner,True,8,8,4x37x2560,-16.61127471923828,59.0,49.0,-10.299623489379883,2,0.5,1000,final_layer
en,48,critic,Critic,True,8,8,4x37x2560,-20.25766944885254,1140.0,49.0,-8.982998847961426,2,0.5,1000,final_layer
en,48,refiner,Refiner,True,8,8,4x37x2560,-32.37501525878906,28500.0,49.0,-10.271017074584961,2,0.5,1000,final_layer
en,48,judger,Judger,True,8,8,1x37x2560,-22.20847511291504,32610.0,152.0,-10.241418838500977,,0.0,1000,final_layer
en,49,planner,Planner,True,30,30,4x37x2560,-20.376171112060547,51.0,19.0,-7.762991905212402,2,0.5,1000,final_layer
en,49,critic,Critic,True,30,30,4x37x2560,-18.924793243408203,2035.0,19.0,-8.531142234802246,,0.0,1000,final_layer
en,49,refiner,Refiner,True,30,30,4x37x2560,-23.687599182128906,16256.0,19.0,-10.942655563354492,,0.0,1000,final_layer
en,49,judger,Judger,True,30,30,1x37x2560,-20.81717300415039,5425.0,80.0,-12.20669174194336,,0.0,1000,final_layer
es,0,planner,Planner,True,18,18,4x37x2560,-18.41422462463379,989.0,8.0,-10.048568725585938,2,0.5,1000,final_layer
es,0,critic,Critic,True,18,18,4x37x2560,-23.125181198120117,1349.0,8.0,-7.7827653884887695,2,0.5,1000,final_layer
es,0,refiner,Refiner,True,18,18,4x37x2560,-17.442218780517578,1576.0,8.0,-9.243181228637695,2,0.5,1000,final_layer
es,0,judger,Judger,True,18,18,1x37x2560,-1.4897664785385132,2.0,2.0,-1.4897664785385132,0,1.0,1000,final_layer
es,1,planner,Planner,True,3,3,4x37x2560,-17.632396697998047,579.0,19.0,-9.409965515136719,3,0.25,1000,final_layer
es,1,critic,Critic,True,3,3,4x37x2560,-28.578466415405273,47966.0,19.0,-7.8875837326049805,,0.0,1000,final_layer
es,1,refiner,Refiner,True,3,3,4x37x2560,-25.312515258789062,6991.0,19.0,-8.454631805419922,,0.0,1000,final_layer
es,1,judger,Judger,True,3,3,1x37x2560,-10.98080825805664,80.0,80.0,-10.98080825805664,0,1.0,1000,final_layer
es,2,planner,Planner,True,70000,70000,4x37x2560,-20.19214630126953,217.0,49.0,-10.063135147094727,2,0.5,1000,final_layer
es,2,critic,Critic,True,70000,70000,4x37x2560,-29.32813262939453,78491.0,49.0,-8.50458812713623,2,0.5,1000,final_layer
es,2,refiner,Refiner,True,70000,70000,4x37x2560,-20.337055206298828,44179.0,49.0,-9.364845275878906,,0.0,1000,final_layer
es,2,judger,Judger,True,70000,70000,1x37x2560,-13.415511131286621,478.0,149.0,-10.579085350036621,0,1.0,1000,final_layer
es,3,planner,Planner,True,540,540,4x37x2560,-21.367467880249023,543.0,38.0,-9.704607009887695,2,0.5,1000,final_layer
es,3,critic,Critic,True,540,540,4x37x2560,-29.09375,6326.0,38.0,-10.687515258789062,2,0.5,1000,final_layer
es,3,refiner,Refiner,True,540,540,4x37x2560,-18.778648376464844,70023.0,38.0,-11.130420684814453,,0.0,1000,final_layer
es,3,judger,Judger,True,540,540,1x37x2560,-12.129409790039062,252.0,105.0,-10.321512222290039,0,1.0,1000,final_layer
es,4,planner,Planner,True,20,20,4x37x2560,-13.750370979309082,5.0,5.0,-7.7133941650390625,2,0.5,1000,final_layer
es,4,critic,Critic,True,20,20,4x37x2560,-18.129667282104492,92.0,12.0,-8.387975692749023,2,0.5,1000,final_layer
es,4,refiner,Refiner,True,20,20,4x37x2560,-21.703571319580078,79.0,12.0,-9.212648391723633,2,0.5,1000,final_layer
es,4,judger,Judger,True,20,20,1x37x2560,-9.05806827545166,44.0,44.0,-9.05806827545166,0,1.0,1000,final_layer
es,5,planner,Planner,True,64,64,4x37x2560,-18.02199363708496,623.0,42.0,-10.317699432373047,2,0.5,1000,final_layer
es,5,critic,Critic,True,64,64,4x37x2560,-27.03142738342285,22315.0,42.0,-9.293316841125488,,0.0,1000,final_layer
es,5,refiner,Refiner,True,64,64,4x37x2560,-35.000003814697266,44147.0,42.0,-9.932069778442383,,0.0,1000,final_layer
es,5,judger,Judger,True,64,64,1x37x2560,-12.355581283569336,151.0,123.0,-10.967413902282715,0,1.0,1000,final_layer
es,6,planner,Planner,True,260,260,4x37x2560,-16.82862663269043,52.0,12.0,-9.745138168334961,2,0.5,1000,final_layer
es,6,critic,Critic,True,260,260,4x37x2560,-21.129657745361328,638.0,12.0,-7.890022277832031,2,0.5,1000,final_layer
es,6,refiner,Refiner,True,260,260,4x37x2560,-23.013599395751953,311.0,12.0,-9.481590270996094,2,0.5,1000,final_layer
es,6,judger,Judger,True,260,260,1x37x2560,-9.93982219696045,71.0,63.0,-9.93982219696045,0,1.0,1000,final_layer
es,7,planner,Planner,False,100,160,4x37x2560,-18.196361541748047,154.0,8.0,-9.73232650756836,2,0.5,1000,final_layer
es,7,critic,Critic,False,100,160,4x37x2560,-24.3769474029541,2307.0,8.0,-10.21607780456543,,0.0,1000,final_layer
es,7,refiner,Refiner,False,100,160,4x37x2560,-19.405258178710938,4236.0,8.0,-9.352699279785156,2,0.5,1000,final_layer
es,7,judger,Judger,False,100,160,1x37x2560,-1.1484179496765137,1.0,1.0,-1.1484179496765137,0,1.0,1000,final_layer
es,8,planner,Planner,True,45,45,4x37x2560,-19.10064697265625,177.0,30.0,-9.1338472366333,2,0.5,1000,final_layer
es,8,critic,Critic,True,45,45,4x37x2560,-24.127822875976562,923.0,30.0,-9.141477584838867,2,0.5,1000,final_layer
es,8,refiner,Refiner,True,45,45,4x37x2560,-20.566429138183594,1515.0,30.0,-10.022604942321777,2,0.5,1000,final_layer
es,8,judger,Judger,True,45,45,1x37x2560,-9.949633598327637,90.0,90.0,-9.949633598327637,0,1.0,1000,final_layer
es,9,planner,Planner,True,460,460,4x37x2560,-15.755041122436523,884.0,30.0,-10.101911544799805,2,0.5,1000,final_layer
es,9,critic,Critic,True,460,460,4x37x2560,-24.87561798095703,12691.0,30.0,-10.406524658203125,2,0.5,1000,final_layer
es,9,refiner,Refiner,True,460,460,4x37x2560,-23.75,16.0,16.0,-9.880908012390137,2,0.5,1000,final_layer
es,9,judger,Judger,True,460,460,1x37x2560,-11.39577865600586,88.0,88.0,-9.935159683227539,0,1.0,1000,final_layer
es,10,planner,Planner,True,366,366,4x37x2560,-18.217456817626953,251.0,19.0,-8.799440383911133,2,0.5,1000,final_layer
es,10,critic,Critic,True,366,366,4x37x2560,-23.399063110351562,45630.0,19.0,-8.698589324951172,,0.0,1000,final_layer
es,10,refiner,Refiner,True,366,366,4x37x2560,-22.820587158203125,73608.0,19.0,-10.36757755279541,,0.0,1000,final_layer
es,10,judger,Judger,True,366,366,1x37x2560,-12.334508895874023,80.0,80.0,-11.83973217010498,0,1.0,1000,final_layer
es,11,planner,Planner,True,694,694,4x37x2560,-16.66357421875,135.0,42.0,-10.033639907836914,2,0.5,1000,final_layer
es,11,critic,Critic,True,694,694,4x37x2560,-24.376178741455078,1026.0,42.0,-9.943450927734375,2,0.5,1000,final_layer
es,11,refiner,Refiner,True,694,694,4x37x2560,-24.689453125,1407.0,42.0,-9.768939018249512,2,0.5,1000,final_layer
es,11,judger,Judger,True,694,694,1x37x2560,-10.481966018676758,128.0,123.0,-10.481966018676758,0,1.0,1000,final_layer
es,12,planner,Planner,False,12,13,4x37x2560,-17.562408447265625,162.0,8.0,-9.800150871276855,2,0.5,1000,final_layer
es,12,critic,Critic,False,12,13,4x37x2560,-28.0,399.0,8.0,-11.38239860534668,2,0.5,1000,final_layer
es,12,refiner,Refiner,False,12,13,4x37x2560,-10.441917419433594,638.0,8.0,-10.441917419433594,3,0.25,1000,final_layer
es,12,judger,Judger,False,12,13,1x37x2560,-3.2097537517547607,3.0,3.0,-3.2097537517547607,0,1.0,1000,final_layer
es,13,planner,Planner,False,36,18,4x37x2560,-19.071237564086914,426.0,8.0,-11.109528541564941,2,0.5,1000,final_layer
es,13,critic,Critic,False,36,18,4x37x2560,-24.218847274780273,14161.0,8.0,-10.374692916870117,,0.0,1000,final_layer
es,13,refiner,Refiner,False,36,18,4x37x2560,-19.535640716552734,41810.0,8.0,-11.10222339630127,,0.0,1000,final_layer
es,13,judger,Judger,False,36,18,1x37x2560,-1.69575035572052,2.0,2.0,-1.69575035572052,0,1.0,1000,final_layer
es,14,planner,Planner,True,60,60,4x37x2560,-18.414257049560547,477.0,42.0,-10.030970573425293,2,0.5,1000,final_layer
es,14,critic,Critic,True,60,60,4x37x2560,-28.593772888183594,17849.0,42.0,-9.687320709228516,,0.0,1000,final_layer
es,14,refiner,Refiner,True,60,60,4x37x2560,-21.27177619934082,7080.0,42.0,-9.47415542602539,2,0.5,1000,final_layer
es,14,judger,Judger,True,60,60,1x37x2560,-10.51159381866455,106.0,106.0,-10.51159381866455,0,1.0,1000,final_layer
es,15,planner,Planner,True,125,125,4x37x2560,-18.46111297607422,765.0,8.0,-9.980575561523438,2,0.5,1000,final_layer
es,15,critic,Critic,True,125,125,4x37x2560,-21.984512329101562,14677.0,8.0,-9.846424102783203,,0.0,1000,final_layer
es,15,refiner,Refiner,True,125,125,4x37x2560,-25.672285079956055,32749.0,8.0,-11.16788387298584,,0.0,1000,final_layer
es,15,judger,Judger,True,125,125,1x37x2560,-2.3601181507110596,3.0,3.0,-2.3601181507110596,0,1.0,1000,final_layer
es,16,planner,Planner,True,230,230,4x37x2560,-16.83594512939453,118.0,12.0,-10.478949546813965,2,0.5,1000,final_layer
es,16,critic,Critic,True,230,230,4x37x2560,-23.093835830688477,6160.0,12.0,-9.589920043945312,,0.0,1000,final_layer
es,16,refiner,Refiner,True,230,230,4x37x2560,-26.375001907348633,7559.0,12.0,-9.259241104125977,,0.0,1000,final_layer
es,16,judger,Judger,True,230,230,1x37x2560,-9.15582275390625,48.0,48.0,-9.15582275390625,0,1.0,1000,final_layer
es,17,planner,Planner,True,57500,57500,4x37x2560,-15.879968643188477,587.0,28.0,-9.748026847839355,2,0.5,1000,final_layer
es,17,critic,Critic,True,57500,57500,4x37x2560,-22.62501335144043,974.0,38.0,-8.9744873046875,2,0.5,1000,final_layer
es,17,refiner,Refiner,True,57500,57500,4x37x2560,-21.353422164916992,26984.0,38.0,-8.887044906616211,2,0.5,1000,final_layer
es,17,judger,Judger,True,57500,57500,1x37x2560,-12.66366195678711,303.0,105.0,-10.467567443847656,0,1.0,1000,final_layer
es,18,planner,Planner,True,7,7,4x37x2560,-18.099781036376953,887.0,49.0,-10.268728256225586,2,0.5,1000,final_layer
es,18,critic,Critic,True,7,7,4x37x2560,-29.031301498413086,28687.0,49.0,-9.90955924987793,2,0.5,1000,final_layer
es,18,refiner,Refiner,True,7,7,4x37x2560,-20.562490463256836,13797.0,49.0,-7.676801681518555,2,0.5,1000,final_layer
es,18,judger,Judger,True,7,7,1x37x2560,-11.830305099487305,156.0,135.0,-10.5817232131958,0,1.0,1000,final_layer
es,19,planner,Planner,True,6,6,4x37x2560,-16.4143123626709,500.0,42.0,-10.022217750549316,2,0.5,1000,final_layer
es,19,critic,Critic,True,6,6,4x37x2560,-32.09375,52993.0,42.0,-10.087594985961914,,0.0,1000,final_layer
es,19,refiner,Refiner,True,6,6,4x37x2560,-19.74663734436035,81817.0,42.0,-9.519149780273438,,0.0,1000,final_layer
es,19,judger,Judger,True,6,6,1x37x2560,-10.975215911865234,151.0,123.0,-10.92545223236084,0,1.0,1000,final_layer
es,20,planner,Planner,True,15,15,4x37x2560,-17.916147232055664,357.0,8.0,-9.047418594360352,2,0.5,1000,final_layer
es,20,critic,Critic,True,15,15,4x37x2560,-27.843799591064453,18037.0,8.0,-9.08157730102539,,0.0,1000,final_layer
es,20,refiner,Refiner,True,15,15,4x37x2560,-25.625009536743164,6116.0,8.0,-8.39935302734375,,0.0,1000,final_layer
es,20,judger,Judger,True,15,15,1x37x2560,-2.5361099243164062,2.0,2.0,-2.5361099243164062,0,1.0,1000,final_layer
es,21,planner,Planner,True,14,14,4x37x2560,-18.854612350463867,1029.0,8.0,-10.708134651184082,,0.0,1000,final_layer
es,21,critic,Critic,True,14,14,4x37x2560,-26.093868255615234,6453.0,8.0,-9.780715942382812,,0.0,1000,final_layer
es,21,refiner,Refiner,True,14,14,4x37x2560,-23.13161277770996,68444.0,8.0,-9.705070495605469,2,0.5,1000,final_layer
es,21,judger,Judger,True,14,14,1x37x2560,-1.5075634717941284,2.0,2.0,-1.5075634717941284,0,1.0,1000,final_layer
es,22,planner,Planner,True,7,7,4x37x2560,-17.195432662963867,790.0,49.0,-10.237775802612305,2,0.5,1000,final_layer
es,22,critic,Critic,True,7,7,4x37x2560,-24.87502098083496,381.0,49.0,-7.379787921905518,2,0.5,1000,final_layer
es,22,refiner,Refiner,True,7,7,4x37x2560,-27.500030517578125,6129.0,49.0,-8.77090835571289,2,0.5,1000,final_layer
es,22,judger,Judger,True,7,7,1x37x2560,-12.306469917297363,337.0,149.0,-10.64237117767334,0,1.0,1000,final_layer
es,23,planner,Planner,True,8,8,4x37x2560,-24.143211364746094,5060.0,49.0,-10.687395095825195,,0.0,1000,final_layer
es,23,critic,Critic,True,8,8,4x37x2560,-28.703153610229492,109006.0,49.0,-10.870733261108398,,0.0,1000,final_layer
es,23,refiner,Refiner,True,8,8,4x37x2560,-28.479036331176758,128381.0,49.0,-10.865974426269531,,0.0,1000,final_layer
es,23,judger,Judger,True,8,8,1x37x2560,-12.699822425842285,324.0,152.0,-10.445438385009766,0,1.0,1000,final_layer
es,24,planner,Planner,True,26,26,4x37x2560,-16.700206756591797,125.0,12.0,-11.00820255279541,2,0.5,1000,final_layer
es,24,critic,Critic,True,26,26,4x37x2560,-22.940650939941406,4028.0,12.0,-10.181632995605469,,0.0,1000,final_layer
es,24,refiner,Refiner,True,26,26,4x37x2560,-27.7031307220459,53762.0,12.0,-10.902620315551758,,0.0,1000,final_layer
es,24,judger,Judger,True,26,26,1x37x2560,-10.0252685546875,82.0,63.0,-10.0252685546875,0,1.0,1000,final_layer
es,25,planner,Planner,True,2,2,4x37x2560,-18.938608169555664,106.0,12.0,-10.458312034606934,2,0.5,1000,final_layer
es,25,critic,Critic,True,2,2,4x37x2560,-19.25602149963379,125.0,12.0,-8.52195930480957,2,0.5,1000,final_layer
es,25,refiner,Refiner,True,2,2,4x37x2560,-18.3309326171875,2252.0,12.0,-9.118671417236328,2,0.5,1000,final_layer
es,25,judger,Judger,True,2,2,1x37x2560,-9.503324508666992,67.0,63.0,-9.503324508666992,0,1.0,1000,final_layer
es,26,planner,Planner,True,243,243,4x37x2560,-10.375714302062988,3.0,3.0,-5.523998737335205,2,0.5,1000,final_layer
es,26,critic,Critic,True,243,243,4x37x2560,-25.5,233.0,12.0,-8.014699935913086,3,0.25,1000,final_layer
es,26,refiner,Refiner,True,243,243,4x37x2560,-9.750303268432617,2.0,2.0,-5.783692836761475,2,0.5,1000,final_layer
es,26,judger,Judger,True,243,243,1x37x2560,-8.48586368560791,45.0,45.0,-8.48586368560791,0,1.0,1000,final_layer
es,27,planner,Planner,True,16,16,4x37x2560,-17.41079330444336,516.0,8.0,-10.283994674682617,2,0.5,1000,final_layer
es,27,critic,Critic,True,16,16,4x37x2560,-28.12502098083496,9885.0,8.0,-8.603684425354004,2,0.5,1000,final_layer
es,27,refiner,Refiner,True,16,16,4x37x2560,-26.313737869262695,1978.0,8.0,-7.211065292358398,2,0.5,1000,final_layer
es,27,judger,Judger,True,16,16,1x37x2560,-1.8465486764907837,3.0,3.0,-1.8465486764907837,0,1.0,1000,final_layer
es,28,planner,Planner,True,25,25,4x37x2560,-16.603515625,286.0,12.0,-10.63718318939209,2,0.5,1000,final_layer
es,28,critic,Critic,True,25,25,4x37x2560,-23.687891006469727,112.0,12.0,-7.146178245544434,2,0.5,1000,final_layer
es,28,refiner,Refiner,True,25,25,4x37x2560,-24.25003433227539,544.0,12.0,-6.767685890197754,2,0.5,1000,final_layer
es,28,judger,Judger,True,25,25,1x37x2560,-9.890902519226074,61.0,61.0,-9.890902519226074,0,1.0,1000,final_layer
es,29,planner,Planner,True,104,104,4x37x2560,-10.40002155303955,46.0,8.0,-9.51570987701416,3,0.25,1000,final_layer
es,29,critic,Critic,True,104,104,4x37x2560,-19.008817672729492,1860.0,8.0,-8.208547592163086,,0.0,1000,final_layer
es,29,refiner,Refiner,True,104,104,4x37x2560,-18.694711685180664,31279.0,8.0,-10.29520320892334,,0.0,1000,final_layer
es,29,judger,Judger,True,104,104,1x37x2560,-1.3311611413955688,2.0,2.0,-1.3311611413955688,0,1.0,1000,final_layer
es,30,planner,Planner,True,109,109,4x37x2560,-18.143287658691406,209.0,8.0,-10.538954734802246,2,0.5,1000,final_layer
es,30,critic,Critic,True,109,109,4x37x2560,-23.89763832092285,12227.0,8.0,-10.647085189819336,,0.0,1000,final_layer
es,30,refiner,Refiner,True,109,109,4x37x2560,-25.036705017089844,107135.0,8.0,-10.437477111816406,,0.0,1000,final_layer
es,30,judger,Judger,True,109,109,1x37x2560,-2.2095494270324707,3.0,3.0,-2.2095494270324707,0,1.0,1000,final_layer
es,31,planner,Planner,True,80,80,4x37x2560,-19.79351806640625,1359.0,49.0,-10.55617904663086,2,0.5,1000,final_layer
es,31,critic,Critic,True,80,80,4x37x2560,-25.031362533569336,7736.0,49.0,-10.833612442016602,,0.0,1000,final_layer
es,31,refiner,Refiner,True,80,80,4x37x2560,-23.956968307495117,89085.0,49.0,-10.80372142791748,,0.0,1000,final_layer
es,31,judger,Judger,True,80,80,1x37x2560,-11.766705513000488,324.0,152.0,-10.508546829223633,0,1.0,1000,final_layer
es,32,planner,Planner,True,35,35,4x37x2560,-17.89548683166504,517.0,19.0,-9.257465362548828,2,0.5,1000,final_layer
es,32,critic,Critic,True,35,35,4x37x2560,-26.68810272216797,25619.0,19.0,-8.463932991027832,,0.0,1000,final_layer
es,32,refiner,Refiner,True,35,35,4x37x2560,-22.21866798400879,42786.0,19.0,-10.253334999084473,2,0.5,1000,final_layer
es,32,judger,Judger,True,35,35,1x37x2560,-9.444415092468262,62.0,62.0,-9.444415092468262,0,1.0,1000,final_layer
es,33,planner,Planner,True,70,70,4x37x2560,-20.14248275756836,1071.0,49.0,-10.408506393432617,2,0.5,1000,final_layer
es,33,critic,Critic,True,70,70,4x37x2560,-26.750370025634766,9745.0,49.0,-10.065835952758789,2,0.5,1000,final_layer
es,33,refiner,Refiner,True,70,70,4x37x2560,-32.312503814697266,53461.0,49.0,-8.755239486694336,2,0.5,1000,final_layer
es,33,judger,Judger,True,70,70,1x37x2560,-12.189939498901367,241.0,149.0,-10.631434440612793,0,1.0,1000,final_layer
es,34,planner,Planner,True,23,23,4x37x2560,-18.169836044311523,489.0,12.0,-11.11383056640625,2,0.5,1000,final_layer
es,34,critic,Critic,True,23,23,4x37x2560,-27.656322479248047,11117.0,12.0,-7.451311111450195,2,0.5,1000,final_layer
es,34,refiner,Refiner,True,23,23,4x37x2560,-23.563766479492188,362.0,12.0,-7.802236557006836,2,0.5,1000,final_layer
es,34,judger,Judger,True,23,23,1x37x2560,-10.24196720123291,86.0,63.0,-10.24196720123291,0,1.0,1000,final_layer
es,35,planner,Planner,True,9,9,4x37x2560,-22.36733627319336,2571.0,48.0,-9.275505065917969,,0.0,1000,final_layer
es,35,critic,Critic,True,9,9,4x37x2560,-29.125036239624023,9254.0,48.0,-8.690624237060547,,0.0,1000,final_layer
es,35,refiner,Refiner,True,9,9,4x37x2560,-23.05912971496582,52762.0,48.0,-9.108399391174316,,0.0,1000,final_layer
es,35,judger,Judger,True,9,9,1x37x2560,-14.132155418395996,1438.0,160.0,-9.25024127960205,,0.0,1000,final_layer
es,36,planner,Planner,True,75,75,4x37x2560,-22.41307830810547,647.0,49.0,-10.475667953491211,2,0.5,1000,final_layer
es,36,critic,Critic,True,75,75,4x37x2560,-25.148630142211914,49435.0,49.0,-9.481369018554688,,0.0,1000,final_layer
es,36,refiner,Refiner,True,75,75,4x37x2560,-23.05306625366211,91664.0,49.0,-11.152667045593262,,0.0,1000,final_layer
es,36,judger,Judger,True,75,75,1x37x2560,-12.151021003723145,170.0,149.0,-10.516098022460938,0,1.0,1000,final_layer
es,37,planner,Planner,True,2,2,4x37x2560,-16.799415588378906,157.0,12.0,-10.282424926757812,2,0.5,1000,final_layer
es,37,critic,Critic,True,2,2,4x37x2560,-23.125709533691406,67.0,12.0,-6.628448486328125,2,0.5,1000,final_layer
es,37,refiner,Refiner,True,2,2,4x37x2560,-25.312538146972656,1162.0,12.0,-8.075061798095703,2,0.5,1000,final_layer
es,37,judger,Judger,True,2,2,1x37x2560,-11.065555572509766,81.0,63.0,-11.065555572509766,0,1.0,1000,final_layer
es,38,planner,Planner,False,20,10,4x37x2560,-18.139297485351562,224.0,8.0,-10.723344802856445,2,0.5,1000,final_layer
es,38,critic,Critic,False,20,10,4x37x2560,-17.56001091003418,16809.0,8.0,-10.823259353637695,,0.0,1000,final_layer
es,38,refiner,Refiner,False,20,10,4x37x2560,-27.76563262939453,42821.0,8.0,-10.039264678955078,,0.0,1000,final_layer
es,38,judger,Judger,False,20,10,1x37x2560,-1.6745222806930542,2.0,2.0,-1.6745222806930542,0,1.0,1000,final_layer
es,39,planner,Planner,False,5,18,4x37x2560,-14.006843566894531,93.0,8.0,-10.458503723144531,2,0.5,1000,final_layer
es,39,critic,Critic,False,5,18,4x37x2560,-19.8138370513916,143.0,8.0,-8.30799674987793,3,0.25,1000,final_layer
es,39,refiner,Refiner,False,5,18,4x37x2560,-24.343286514282227,76096.0,8.0,-9.260568618774414,2,0.5,1000,final_layer
es,39,judger,Judger,False,5,18,1x37x2560,-1.4513717889785767,2.0,2.0,-1.4513717889785767,0,1.0,1000,final_layer
es,40,planner,Planner,True,8,8,4x37x2560,-25.039875030517578,3611.0,49.0,-10.64727783203125,2,0.5,1000,final_layer
es,40,critic,Critic,True,8,8,4x37x2560,-26.93841552734375,6079.0,49.0,-10.88520622253418,,0.0,1000,final_layer
es,40,refiner,Refiner,True,8,8,4x37x2560,-25.344594955444336,8604.0,49.0,-10.916914939880371,2,0.5,1000,final_layer
es,40,judger,Judger,True,8,8,1x37x2560,-13.683249473571777,778.0,152.0,-10.587740898132324,0,1.0,1000,final_layer
es,41,planner,Planner,False,1000,200,4x37x2560,-16.076475143432617,540.0,12.0,-11.04629135131836,2,0.5,1000,final_layer
es,41,critic,Critic,False,1000,200,4x37x2560,-19.81947898864746,140.0,12.0,-7.15199089050293,2,0.5,1000,final_layer
es,41,refiner,Refiner,False,1000,200,4x37x2560,-26.687501907348633,1561.0,12.0,-9.043564796447754,2,0.5,1000,final_layer
es,41,judger,Judger,False,1000,200,1x37x2560,-9.339686393737793,63.0,63.0,-9.339686393737793,0,1.0,1000,final_layer
es,42,planner,Planner,True,26,26,4x37x2560,-10.25898551940918,4.0,4.0,-6.104849815368652,2,0.5,1000,final_layer
es,42,critic,Critic,True,26,26,4x37x2560,-20.83065414428711,35.0,12.0,-7.5228495597839355,2,0.5,1000,final_layer
es,42,refiner,Refiner,True,26,26,4x37x2560,-21.625,5.0,5.0,-9.434530258178711,2,0.5,1000,final_layer
es,42,judger,Judger,True,26,26,1x37x2560,-10.802358627319336,77.0,63.0,-10.802358627319336,0,1.0,1000,final_layer
es,43,planner,Planner,True,48,48,4x37x2560,-14.279206275939941,295.0,30.0,-10.08566665649414,2,0.5,1000,final_layer
es,43,critic,Critic,True,48,48,4x37x2560,-27.031330108642578,12801.0,30.0,-10.25428295135498,,0.0,1000,final_layer
es,43,refiner,Refiner,True,48,48,4x37x2560,-37.77734375,99958.0,30.0,-10.273004531860352,2,0.5,1000,final_layer
es,43,judger,Judger,True,48,48,1x37x2560,-11.910004615783691,152.0,96.0,-9.942116737365723,0,1.0,1000,final_layer
es,44,planner,Planner,True,20,20,4x37x2560,-17.45578956604004,80.0,12.0,-9.980245590209961,2,0.5,1000,final_layer
es,44,critic,Critic,True,20,20,4x37x2560,-19.885597229003906,23686.0,12.0,-9.71899700164795,,0.0,1000,final_layer
es,44,refiner,Refiner,True,20,20,4x37x2560,-22.823265075683594,31791.0,12.0,-10.84815502166748,,0.0,1000,final_layer
es,44,judger,Judger,True,20,20,1x37x2560,-10.001426696777344,66.0,63.0,-10.001426696777344,0,1.0,1000,final_layer
es,45,planner,Planner,True,104,104,4x37x2560,-21.58674430847168,12699.0,8.0,-9.898706436157227,2,0.5,1000,final_layer
es,45,critic,Critic,True,104,104,4x37x2560,-22.625003814697266,617.0,8.0,-10.336654663085938,2,0.5,1000,final_layer
es,45,refiner,Refiner,True,104,104,4x37x2560,-23.701417922973633,64.0,8.0,-7.900457859039307,3,0.25,1000,final_layer
es,45,judger,Judger,True,104,104,1x37x2560,-1.478956937789917,2.0,2.0,-1.478956937789917,0,1.0,1000,final_layer
es,46,planner,Planner,False,363,163,4x37x2560,-19.127216339111328,222.0,8.0,-9.79992389678955,2,0.5,1000,final_layer
es,46,critic,Critic,False,363,163,4x37x2560,-31.5625,861.0,8.0,-6.3280744552612305,2,0.5,1000,final_layer
es,46,refiner,Refiner,False,363,163,4x37x2560,-26.81279754638672,2985.0,8.0,-7.142337799072266,2,0.5,1000,final_layer
es,46,judger,Judger,False,363,163,1x37x2560,-1.6322435140609741,2.0,2.0,-1.6322435140609741,0,1.0,1000,final_layer
es,47,planner,Planner,True,800,800,4x37x2560,-19.062610626220703,41.0,41.0,-8.1238431930542,2,0.5,1000,final_layer
es,47,critic,Critic,True,800,800,4x37x2560,-23.65629005432129,5757.0,49.0,-10.936971664428711,,0.0,1000,final_layer
es,47,refiner,Refiner,True,800,800,4x37x2560,-21.710058212280273,30434.0,49.0,-10.808913230895996,2,0.5,1000,final_layer
es,47,judger,Judger,True,800,800,1x37x2560,-13.09925651550293,547.0,152.0,-10.481878280639648,0,1.0,1000,final_layer
es,48,planner,Planner,True,8,8,4x37x2560,-19.641969680786133,1123.0,49.0,-10.477228164672852,,0.0,1000,final_layer
es,48,critic,Critic,True,8,8,4x37x2560,-27.81270408630371,14497.0,49.0,-10.7561674118042,,0.0,1000,final_layer
es,48,refiner,Refiner,True,8,8,4x37x2560,-28.81268882751465,60932.0,49.0,-10.276208877563477,2,0.5,1000,final_layer
es,48,judger,Judger,True,8,8,1x37x2560,-13.067490577697754,275.0,152.0,-10.37002944946289,0,1.0,1000,final_layer
es,49,planner,Planner,True,30,30,4x37x2560,-19.078615188598633,476.0,19.0,-9.052151679992676,2,0.5,1000,final_layer
es,49,critic,Critic,True,30,30,4x37x2560,-33.515625,74691.0,19.0,-9.751657485961914,,0.0,1000,final_layer
es,49,refiner,Refiner,True,30,30,4x37x2560,-18.129344940185547,57888.0,19.0,-9.588727951049805,,0.0,1000,final_layer
es,49,judger,Judger,True,30,30,1x37x2560,-9.825096130371094,71.0,71.0,-9.825096130371094,0,1.0,1000,final_layer
fr,0,planner,Planner,True,18,18,4x37x2560,-18.7520751953125,105.0,8.0,-10.996826171875,2,0.5,1000,final_layer
fr,0,critic,Critic,True,18,18,4x37x2560,-28.93750762939453,8846.0,8.0,-10.142606735229492,2,0.5,1000,final_layer
