lang,idx,role,agent_name,correct,prediction,gold,shape,final_step_last_layer_gold_logprob,final_step_last_layer_gold_rank,best_gold_rank,best_gold_logprob,emergence_step,latent_reasoning_score,rank_threshold,emergence_layer_strategy
en,38,refiner,Refiner,True,10,10,4x37x2560,-31.4375,25977.0,8.0,-12.414376258850098,,0.0,1000,final_layer
en,38,judger,Judger,True,10,10,1x37x2560,-15.627897262573242,49.0,49.0,-11.992656707763672,0,1.0,1000,final_layer
en,39,planner,Planner,True,18,18,4x37x2560,-16.34857749938965,85.0,8.0,-7.460493087768555,2,0.5,1000,final_layer
en,39,critic,Critic,True,18,18,4x37x2560,-16.250001907348633,7.0,7.0,-7.644621849060059,1,0.75,1000,final_layer
en,39,refiner,Refiner,True,18,18,4x37x2560,-25.000015258789062,4402.0,8.0,-12.397483825683594,2,0.5,1000,final_layer
en,39,judger,Judger,True,18,18,1x37x2560,-17.753158569335938,234.0,59.0,-11.84321403503418,0,1.0,1000,final_layer
en,40,planner,Planner,True,8,8,4x37x2560,-19.375051498413086,24.0,23.0,-10.248327255249023,2,0.5,1000,final_layer
en,40,critic,Critic,True,8,8,4x37x2560,-27.062524795532227,446.0,49.0,-10.21363639831543,2,0.5,1000,final_layer
en,40,refiner,Refiner,True,8,8,4x37x2560,-30.78132438659668,53158.0,49.0,-10.727666854858398,,0.0,1000,final_layer
en,40,judger,Judger,True,8,8,1x37x2560,-24.144323348999023,40165.0,152.0,-10.156217575073242,,0.0,1000,final_layer
en,41,planner,Planner,True,200,200,4x37x2560,-12.804998397827148,8.0,8.0,-7.309429168701172,2,0.5,1000,final_layer
en,41,critic,Critic,True,200,200,4x37x2560,-18.375036239624023,8.0,8.0,-8.56351375579834,2,0.5,1000,final_layer
en,41,refiner,Refiner,True,200,200,4x37x2560,-23.91100311279297,15892.0,12.0,-11.059558868408203,2,0.5,1000,final_layer
en,41,judger,Judger,True,200,200,1x37x2560,-22.313926696777344,8605.0,63.0,-14.067558288574219,,0.0,1000,final_layer
en,42,planner,Planner,True,26,26,4x37x2560,-13.588940620422363,14.0,12.0,-9.100850105285645,2,0.5,1000,final_layer
en,42,critic,Critic,True,26,26,4x37x2560,-9.513161659240723,4.0,4.0,-7.574454307556152,1,0.75,1000,final_layer
en,42,refiner,Refiner,True,26,26,4x37x2560,-11.271297454833984,531.0,12.0,-11.271297454833984,2,0.5,1000,final_layer
en,42,judger,Judger,True,26,26,1x37x2560,-22.313514709472656,9179.0,63.0,-14.04184341430664,,0.0,1000,final_layer
en,43,planner,Planner,True,48,48,4x37x2560,-16.225576400756836,221.0,30.0,-9.899067878723145,2,0.5,1000,final_layer
en,43,critic,Critic,True,48,48,4x37x2560,-15.438850402832031,17.0,17.0,-8.286528587341309,2,0.5,1000,final_layer
en,43,refiner,Refiner,True,48,48,4x37x2560,-38.75,63883.0,30.0,-10.567146301269531,,0.0,1000,final_layer
en,43,judger,Judger,True,48,48,1x37x2560,-22.625883102416992,14137.0,96.0,-10.84808349609375,,0.0,1000,final_layer
en,44,planner,Planner,True,20,20,4x37x2560,-13.626039505004883,4.0,4.0,-7.649842739105225,2,0.5,1000,final_layer
en,44,critic,Critic,True,20,20,4x37x2560,-20.125001907348633,16.0,12.0,-8.033843994140625,1,0.75,1000,final_layer
en,44,refiner,Refiner,True,20,20,4x37x2560,-14.337971687316895,159.0,12.0,-12.147072792053223,2,0.5,1000,final_layer
en,44,judger,Judger,True,20,20,1x37x2560,-21.689672470092773,5708.0,63.0,-14.162034034729004,,0.0,1000,final_layer
en,45,planner,Planner,True,104,104,4x37x2560,-15.725275039672852,29.0,8.0,-9.698741912841797,2,0.5,1000,final_layer
en,45,critic,Critic,True,104,104,4x37x2560,-14.630359649658203,30.0,8.0,-8.242049217224121,1,0.75,1000,final_layer
en,45,refiner,Refiner,True,104,104,4x37x2560,-17.54467010498047,3438.0,8.0,-11.68862533569336,,0.0,1000,final_layer
en,45,judger,Judger,True,104,104,1x37x2560,-18.377471923828125,345.0,59.0,-11.514585494995117,0,1.0,1000,final_layer
en,46,planner,Planner,True,163,163,4x37x2560,-11.109270095825195,250.0,8.0,-9.17438793182373,2,0.5,1000,final_layer
en,46,critic,Critic,True,163,163,4x37x2560,-11.57000732421875,38.0,8.0,-9.707540512084961,2,0.5,1000,final_layer
en,46,refiner,Refiner,True,163,163,4x37x2560,-13.61405086517334,1278.0,8.0,-11.067137718200684,2,0.5,1000,final_layer
en,46,judger,Judger,True,163,163,1x37x2560,-14.887859344482422,54.0,54.0,-11.026324272155762,0,1.0,1000,final_layer
en,47,planner,Planner,True,800,800,4x37x2560,-24.375019073486328,516.0,49.0,-9.792052268981934,2,0.5,1000,final_layer
en,47,critic,Critic,True,800,800,4x37x2560,-26.813209533691406,123.0,49.0,-8.731411933898926,2,0.5,1000,final_layer
en,47,refiner,Refiner,True,800,800,4x37x2560,-33.640625,27134.0,49.0,-10.688119888305664,,0.0,1000,final_layer
en,47,judger,Judger,True,800,800,1x37x2560,-24.440793991088867,42606.0,152.0,-10.257793426513672,,0.0,1000,final_layer
en,48,planner,Planner,True,8,8,4x37x2560,-21.062532424926758,96.0,49.0,-9.888154983520508,2,0.5,1000,final_layer
en,48,critic,Critic,True,8,8,4x37x2560,-21.814069747924805,1790.0,49.0,-8.943129539489746,,0.0,1000,final_layer
en,48,refiner,Refiner,True,8,8,4x37x2560,-25.593793869018555,15569.0,49.0,-10.720878601074219,,0.0,1000,final_layer
en,48,judger,Judger,True,8,8,1x37x2560,-22.211864471435547,30433.0,152.0,-10.26577091217041,,0.0,1000,final_layer
en,49,planner,Planner,True,30,30,4x37x2560,-20.891035079956055,60.0,19.0,-7.81304931640625,2,0.5,1000,final_layer
en,49,critic,Critic,True,30,30,4x37x2560,-18.901578903198242,1326.0,19.0,-8.232271194458008,,0.0,1000,final_layer
en,49,refiner,Refiner,True,30,30,4x37x2560,-26.21883773803711,8015.0,19.0,-10.354757308959961,,0.0,1000,final_layer
en,49,judger,Judger,True,30,30,1x37x2560,-21.159452438354492,8870.0,80.0,-12.206933975219727,,0.0,1000,final_layer
es,0,planner,Planner,True,18,18,4x37x2560,-19.503873825073242,2525.0,8.0,-10.130377769470215,2,0.5,1000,final_layer
es,0,critic,Critic,True,18,18,4x37x2560,-23.50023651123047,1399.0,8.0,-7.635011196136475,2,0.5,1000,final_layer
es,0,refiner,Refiner,True,18,18,4x37x2560,-22.005224227905273,1235.0,8.0,-8.425813674926758,2,0.5,1000,final_layer
es,0,judger,Judger,True,18,18,1x37x2560,-1.482782244682312,2.0,2.0,-1.482782244682312,0,1.0,1000,final_layer
es,1,planner,Planner,True,3,3,4x37x2560,-18.007787704467773,483.0,19.0,-9.567161560058594,3,0.25,1000,final_layer
es,1,critic,Critic,True,3,3,4x37x2560,-27.31294822692871,39746.0,19.0,-7.942191123962402,,0.0,1000,final_layer
es,1,refiner,Refiner,True,3,3,4x37x2560,-24.125062942504883,3280.0,19.0,-8.751591682434082,,0.0,1000,final_layer
es,1,judger,Judger,True,3,3,1x37x2560,-10.915654182434082,71.0,71.0,-10.915654182434082,0,1.0,1000,final_layer
es,2,planner,Planner,True,70000,70000,4x37x2560,-23.383634567260742,1433.0,49.0,-10.09510612487793,2,0.5,1000,final_layer
es,2,critic,Critic,True,70000,70000,4x37x2560,-28.5312557220459,67095.0,49.0,-9.577369689941406,2,0.5,1000,final_layer
es,2,refiner,Refiner,True,70000,70000,4x37x2560,-34.218753814697266,76977.0,49.0,-9.061601638793945,2,0.5,1000,final_layer
es,2,judger,Judger,True,70000,70000,1x37x2560,-13.155607223510742,472.0,149.0,-10.578315734863281,0,1.0,1000,final_layer
es,3,planner,Planner,True,540,540,4x37x2560,-21.475570678710938,428.0,38.0,-9.868631362915039,2,0.5,1000,final_layer
es,3,critic,Critic,True,540,540,4x37x2560,-29.5625,13184.0,38.0,-10.885634422302246,2,0.5,1000,final_layer
es,3,refiner,Refiner,True,540,540,4x37x2560,-19.550689697265625,84146.0,38.0,-11.0472993850708,,0.0,1000,final_layer
es,3,judger,Judger,True,540,540,1x37x2560,-12.018938064575195,267.0,105.0,-10.320804595947266,0,1.0,1000,final_layer
es,4,planner,Planner,True,20,20,4x37x2560,-19.4541072845459,5753.0,12.0,-11.025482177734375,2,0.5,1000,final_layer
es,4,critic,Critic,True,20,20,4x37x2560,-18.503644943237305,127.0,12.0,-8.43791389465332,2,0.5,1000,final_layer
es,4,refiner,Refiner,True,20,20,4x37x2560,-21.592313766479492,109.0,12.0,-9.499175071716309,2,0.5,1000,final_layer
es,4,judger,Judger,True,20,20,1x37x2560,-9.128881454467773,48.0,48.0,-9.128881454467773,0,1.0,1000,final_layer
es,5,planner,Planner,True,64,64,4x37x2560,-18.1402530670166,548.0,42.0,-10.336379051208496,2,0.5,1000,final_layer
es,5,critic,Critic,True,64,64,4x37x2560,-27.906343460083008,29869.0,42.0,-9.181988716125488,,0.0,1000,final_layer
es,5,refiner,Refiner,True,64,64,4x37x2560,-35.890628814697266,98818.0,42.0,-9.752781867980957,,0.0,1000,final_layer
es,5,judger,Judger,True,64,64,1x37x2560,-12.464835166931152,154.0,123.0,-10.958059310913086,0,1.0,1000,final_layer
es,6,planner,Planner,True,260,260,4x37x2560,-17.01256561279297,37.0,12.0,-9.74917984008789,2,0.5,1000,final_layer
es,6,critic,Critic,True,260,260,4x37x2560,-21.64829444885254,1197.0,12.0,-8.570341110229492,2,0.5,1000,final_layer
es,6,refiner,Refiner,True,260,260,4x37x2560,-24.43757438659668,757.0,12.0,-9.556392669677734,2,0.5,1000,final_layer
es,6,judger,Judger,True,260,260,1x37x2560,-10.110231399536133,74.0,63.0,-10.110231399536133,0,1.0,1000,final_layer
es,7,planner,Planner,False,120,160,4x37x2560,-17.518491744995117,114.0,8.0,-10.002246856689453,2,0.5,1000,final_layer
es,7,critic,Critic,False,120,160,4x37x2560,-24.282180786132812,1950.0,8.0,-10.054462432861328,,0.0,1000,final_layer
es,7,refiner,Refiner,False,120,160,4x37x2560,-20.314542770385742,1674.0,8.0,-9.515785217285156,2,0.5,1000,final_layer
es,7,judger,Judger,False,120,160,1x37x2560,-0.9546906352043152,1.0,1.0,-0.9546906352043152,0,1.0,1000,final_layer
es,8,planner,Planner,True,45,45,4x37x2560,-17.277956008911133,262.0,30.0,-9.739741325378418,2,0.5,1000,final_layer
es,8,critic,Critic,True,45,45,4x37x2560,-23.25082015991211,580.0,30.0,-9.30535888671875,2,0.5,1000,final_layer
es,8,refiner,Refiner,True,45,45,4x37x2560,-21.084190368652344,3912.0,30.0,-10.338791847229004,2,0.5,1000,final_layer
es,8,judger,Judger,True,45,45,1x37x2560,-10.083099365234375,99.0,96.0,-9.969476699829102,0,1.0,1000,final_layer
es,9,planner,Planner,True,460,460,4x37x2560,-17.830238342285156,1281.0,30.0,-10.189873695373535,2,0.5,1000,final_layer
es,9,critic,Critic,True,460,460,4x37x2560,-22.125463485717773,1752.0,30.0,-10.053966522216797,2,0.5,1000,final_layer
es,9,refiner,Refiner,True,460,460,4x37x2560,-26.375,3980.0,30.0,-10.321226119995117,,0.0,1000,final_layer
es,9,judger,Judger,True,460,460,1x37x2560,-10.914196014404297,83.0,83.0,-9.932634353637695,0,1.0,1000,final_layer
es,10,planner,Planner,True,366,366,4x37x2560,-19.342344284057617,318.0,19.0,-8.915861129760742,2,0.5,1000,final_layer
es,10,critic,Critic,True,366,366,4x37x2560,-23.859487533569336,31392.0,19.0,-8.914496421813965,,0.0,1000,final_layer
es,10,refiner,Refiner,True,366,366,4x37x2560,-27.823400497436523,81503.0,19.0,-10.35165023803711,,0.0,1000,final_layer
es,10,judger,Judger,True,366,366,1x37x2560,-12.21327018737793,84.0,80.0,-11.825443267822266,0,1.0,1000,final_layer
es,11,planner,Planner,True,694,694,4x37x2560,-17.367931365966797,189.0,42.0,-9.373756408691406,2,0.5,1000,final_layer
es,11,critic,Critic,True,694,694,4x37x2560,-32.0,14148.0,42.0,-9.876538276672363,,0.0,1000,final_layer
es,11,refiner,Refiner,True,694,694,4x37x2560,-19.981870651245117,6892.0,42.0,-9.649951934814453,,0.0,1000,final_layer
es,11,judger,Judger,True,694,694,1x37x2560,-10.537994384765625,129.0,123.0,-10.537994384765625,0,1.0,1000,final_layer
es,12,planner,Planner,False,12,13,4x37x2560,-17.57940101623535,157.0,8.0,-9.634105682373047,2,0.5,1000,final_layer
es,12,critic,Critic,False,12,13,4x37x2560,-15.783772468566895,754.0,8.0,-11.042080879211426,2,0.5,1000,final_layer
es,12,refiner,Refiner,False,12,13,4x37x2560,-9.62712574005127,214.0,8.0,-9.62712574005127,3,0.25,1000,final_layer
es,12,judger,Judger,False,12,13,1x37x2560,-3.103375196456909,3.0,3.0,-3.103375196456909,0,1.0,1000,final_layer
es,13,planner,Planner,True,18,18,4x37x2560,-19.75412940979004,322.0,8.0,-11.020586013793945,2,0.5,1000,final_layer
es,13,critic,Critic,True,18,18,4x37x2560,-23.875816345214844,1168.0,8.0,-10.044371604919434,,0.0,1000,final_layer
es,13,refiner,Refiner,True,18,18,4x37x2560,-24.031776428222656,3321.0,8.0,-10.817936897277832,2,0.5,1000,final_layer
es,13,judger,Judger,True,18,18,1x37x2560,-1.3715336322784424,2.0,2.0,-1.3715336322784424,0,1.0,1000,final_layer
es,14,planner,Planner,True,60,60,4x37x2560,-19.339937210083008,446.0,42.0,-10.133870124816895,2,0.5,1000,final_layer
es,14,critic,Critic,True,60,60,4x37x2560,-28.062528610229492,13941.0,42.0,-9.902142524719238,2,0.5,1000,final_layer
es,14,refiner,Refiner,True,60,60,4x37x2560,-20.58378791809082,6359.0,42.0,-9.813389778137207,2,0.5,1000,final_layer
es,14,judger,Judger,True,60,60,1x37x2560,-10.461095809936523,99.0,99.0,-10.461095809936523,0,1.0,1000,final_layer
es,15,planner,Planner,True,125,125,4x37x2560,-19.270742416381836,859.0,8.0,-9.973550796508789,2,0.5,1000,final_layer
es,15,critic,Critic,True,125,125,4x37x2560,-25.562519073486328,20995.0,8.0,-9.920665740966797,,0.0,1000,final_layer
es,15,refiner,Refiner,True,125,125,4x37x2560,-18.342267990112305,28341.0,8.0,-11.209324836730957,,0.0,1000,final_layer
es,15,judger,Judger,True,125,125,1x37x2560,-2.628976345062256,3.0,3.0,-2.628976345062256,0,1.0,1000,final_layer
es,16,planner,Planner,True,230,230,4x37x2560,-17.39837074279785,96.0,12.0,-10.686434745788574,2,0.5,1000,final_layer
es,16,critic,Critic,True,230,230,4x37x2560,-23.07012367248535,344.0,12.0,-8.524073600769043,3,0.25,1000,final_layer
es,16,refiner,Refiner,True,230,230,4x37x2560,-29.875001907348633,3590.0,12.0,-11.631935119628906,2,0.5,1000,final_layer
es,16,judger,Judger,True,230,230,1x37x2560,-9.247273445129395,47.0,47.0,-9.247273445129395,0,1.0,1000,final_layer
es,17,planner,Planner,True,57500,57500,4x37x2560,-23.06368064880371,820.0,30.0,-9.728715896606445,2,0.5,1000,final_layer
es,17,critic,Critic,True,57500,57500,4x37x2560,-32.0,78922.0,38.0,-9.053251266479492,2,0.5,1000,final_layer
es,17,refiner,Refiner,True,57500,57500,4x37x2560,-29.750001907348633,66194.0,38.0,-10.151435852050781,2,0.5,1000,final_layer
es,17,judger,Judger,True,57500,57500,1x37x2560,-13.19978141784668,326.0,105.0,-10.458641052246094,0,1.0,1000,final_layer
es,18,planner,Planner,True,7,7,4x37x2560,-20.97130584716797,531.0,49.0,-10.216583251953125,2,0.5,1000,final_layer
es,18,critic,Critic,True,7,7,4x37x2560,-28.281261444091797,7593.0,49.0,-9.522701263427734,2,0.5,1000,final_layer
es,18,refiner,Refiner,True,7,7,4x37x2560,-35.765625,57347.0,49.0,-7.766907691955566,2,0.5,1000,final_layer
es,18,judger,Judger,True,7,7,1x37x2560,-11.566963195800781,151.0,137.0,-10.578298568725586,0,1.0,1000,final_layer
es,19,planner,Planner,True,6,6,4x37x2560,-19.641523361206055,761.0,42.0,-10.027812957763672,2,0.5,1000,final_layer
es,19,critic,Critic,True,6,6,4x37x2560,-27.56250762939453,62514.0,42.0,-10.112821578979492,,0.0,1000,final_layer
es,19,refiner,Refiner,True,6,6,4x37x2560,-19.68393898010254,70495.0,42.0,-9.911625862121582,,0.0,1000,final_layer
es,19,judger,Judger,True,6,6,1x37x2560,-10.922385215759277,140.0,123.0,-10.922385215759277,0,1.0,1000,final_layer
es,20,planner,Planner,True,15,15,4x37x2560,-18.583742141723633,210.0,8.0,-9.280689239501953,2,0.5,1000,final_layer
es,20,critic,Critic,True,15,15,4x37x2560,-25.56250762939453,1297.0,8.0,-8.422234535217285,2,0.5,1000,final_layer
es,20,refiner,Refiner,True,15,15,4x37x2560,-31.312501907348633,31888.0,8.0,-7.915663719177246,2,0.5,1000,final_layer
es,20,judger,Judger,True,15,15,1x37x2560,-2.567394256591797,2.0,2.0,-2.567394256591797,0,1.0,1000,final_layer
es,21,planner,Planner,True,14,14,4x37x2560,-19.831439971923828,1136.0,8.0,-10.810260772705078,,0.0,1000,final_layer
es,21,critic,Critic,True,14,14,4x37x2560,-27.40630531311035,10465.0,8.0,-9.385740280151367,,0.0,1000,final_layer
es,21,refiner,Refiner,True,14,14,4x37x2560,-22.576519012451172,52076.0,8.0,-9.946730613708496,2,0.5,1000,final_layer
es,21,judger,Judger,True,14,14,1x37x2560,-1.437497854232788,2.0,2.0,-1.437497854232788,0,1.0,1000,final_layer
es,22,planner,Planner,True,7,7,4x37x2560,-17.44314956665039,779.0,49.0,-10.34089469909668,2,0.5,1000,final_layer
es,22,critic,Critic,True,7,7,4x37x2560,-26.125017166137695,354.0,49.0,-7.201572895050049,2,0.5,1000,final_layer
es,22,refiner,Refiner,True,7,7,4x37x2560,-29.37500762939453,6241.0,49.0,-7.935816764831543,2,0.5,1000,final_layer
es,22,judger,Judger,True,7,7,1x37x2560,-11.990760803222656,309.0,149.0,-10.637411117553711,0,1.0,1000,final_layer
es,23,planner,Planner,True,8,8,4x37x2560,-24.75319480895996,5165.0,49.0,-10.687395095825195,,0.0,1000,final_layer
es,23,critic,Critic,True,8,8,4x37x2560,-27.375030517578125,33440.0,49.0,-10.875661849975586,,0.0,1000,final_layer
es,23,refiner,Refiner,True,8,8,4x37x2560,-24.062610626220703,18986.0,49.0,-10.855863571166992,,0.0,1000,final_layer
es,23,judger,Judger,True,8,8,1x37x2560,-13.165985107421875,369.0,152.0,-10.447836875915527,0,1.0,1000,final_layer
es,24,planner,Planner,True,26,26,4x37x2560,-16.63937759399414,113.0,12.0,-10.976423263549805,2,0.5,1000,final_layer
es,24,critic,Critic,True,26,26,4x37x2560,-25.5001220703125,4527.0,12.0,-10.221778869628906,,0.0,1000,final_layer
es,24,refiner,Refiner,True,26,26,4x37x2560,-27.1250057220459,42678.0,12.0,-10.97605037689209,,0.0,1000,final_layer
es,24,judger,Judger,True,26,26,1x37x2560,-10.013765335083008,78.0,63.0,-10.013765335083008,0,1.0,1000,final_layer
es,25,planner,Planner,True,2,2,4x37x2560,-18.752248764038086,86.0,12.0,-10.49053955078125,2,0.5,1000,final_layer
es,25,critic,Critic,True,2,2,4x37x2560,-19.93827247619629,227.0,12.0,-9.490180969238281,2,0.5,1000,final_layer
es,25,refiner,Refiner,True,2,2,4x37x2560,-17.404760360717773,2728.0,12.0,-8.24659538269043,2,0.5,1000,final_layer
es,25,judger,Judger,True,2,2,1x37x2560,-9.197580337524414,60.0,60.0,-9.197580337524414,0,1.0,1000,final_layer
es,26,planner,Planner,True,243,243,4x37x2560,-10.753761291503906,8.0,8.0,-6.802597999572754,2,0.5,1000,final_layer
es,26,critic,Critic,True,243,243,4x37x2560,-26.125,699.0,12.0,-8.255834579467773,3,0.25,1000,final_layer
es,26,refiner,Refiner,True,243,243,4x37x2560,-23.285675048828125,1188.0,12.0,-9.165069580078125,2,0.5,1000,final_layer
es,26,judger,Judger,True,243,243,1x37x2560,-8.382913589477539,43.0,43.0,-8.382913589477539,0,1.0,1000,final_layer
es,27,planner,Planner,True,16,16,4x37x2560,-18.402353286743164,412.0,8.0,-10.242231369018555,2,0.5,1000,final_layer
es,27,critic,Critic,True,16,16,4x37x2560,-28.59375762939453,5713.0,8.0,-8.688634872436523,2,0.5,1000,final_layer
es,27,refiner,Refiner,True,16,16,4x37x2560,-26.625131607055664,1065.0,8.0,-7.2953643798828125,2,0.5,1000,final_layer
es,27,judger,Judger,True,16,16,1x37x2560,-1.791275978088379,3.0,3.0,-1.791275978088379,0,1.0,1000,final_layer
es,28,planner,Planner,True,25,25,4x37x2560,-17.657630920410156,283.0,12.0,-10.921302795410156,2,0.5,1000,final_layer
es,28,critic,Critic,True,25,25,4x37x2560,-23.877012252807617,368.0,12.0,-7.613719940185547,2,0.5,1000,final_layer
es,28,refiner,Refiner,True,25,25,4x37x2560,-21.62529945373535,347.0,12.0,-6.821282386779785,2,0.5,1000,final_layer
es,28,judger,Judger,True,25,25,1x37x2560,-9.995671272277832,65.0,63.0,-9.995671272277832,0,1.0,1000,final_layer
es,29,planner,Planner,True,104,104,4x37x2560,-14.68114185333252,53.0,8.0,-9.674416542053223,3,0.25,1000,final_layer
es,29,critic,Critic,True,104,104,4x37x2560,-25.625001907348633,561.0,8.0,-7.878396034240723,3,0.25,1000,final_layer
es,29,refiner,Refiner,True,104,104,4x37x2560,-24.438081741333008,788.0,8.0,-6.904831409454346,3,0.25,1000,final_layer
es,29,judger,Judger,True,104,104,1x37x2560,-1.3718483448028564,2.0,2.0,-1.3718483448028564,0,1.0,1000,final_layer
es,30,planner,Planner,True,109,109,4x37x2560,-17.835893630981445,197.0,8.0,-10.775933265686035,2,0.5,1000,final_layer
es,30,critic,Critic,True,109,109,4x37x2560,-29.59423828125,13010.0,8.0,-10.911224365234375,,0.0,1000,final_layer
es,30,refiner,Refiner,True,109,109,4x37x2560,-23.21405792236328,84726.0,8.0,-10.492305755615234,,0.0,1000,final_layer
es,30,judger,Judger,True,109,109,1x37x2560,-2.206998825073242,3.0,3.0,-2.206998825073242,0,1.0,1000,final_layer
es,31,planner,Planner,True,80,80,4x37x2560,-20.863096237182617,1424.0,49.0,-10.530086517333984,2,0.5,1000,final_layer
es,31,critic,Critic,True,80,80,4x37x2560,-13.519806861877441,3981.0,49.0,-10.831287384033203,,0.0,1000,final_layer
es,31,refiner,Refiner,True,80,80,4x37x2560,-35.671875,63839.0,49.0,-10.797927856445312,,0.0,1000,final_layer
es,31,judger,Judger,True,80,80,1x37x2560,-11.790118217468262,317.0,152.0,-10.470625877380371,0,1.0,1000,final_layer
es,32,planner,Planner,True,35,35,4x37x2560,-19.32878875732422,664.0,19.0,-9.418176651000977,2,0.5,1000,final_layer
es,32,critic,Critic,True,35,35,4x37x2560,-25.062570571899414,3302.0,19.0,-8.118049621582031,,0.0,1000,final_layer
es,32,refiner,Refiner,True,35,35,4x37x2560,-20.50824737548828,232.0,19.0,-10.163209915161133,2,0.5,1000,final_layer
es,32,judger,Judger,True,35,35,1x37x2560,-9.412776947021484,57.0,57.0,-9.412776947021484,0,1.0,1000,final_layer
es,33,planner,Planner,True,70,70,4x37x2560,-20.3299617767334,976.0,49.0,-10.457052230834961,2,0.5,1000,final_layer
es,33,critic,Critic,True,70,70,4x37x2560,-28.531326293945312,41918.0,49.0,-9.961128234863281,2,0.5,1000,final_layer
es,33,refiner,Refiner,True,70,70,4x37x2560,-32.296875,66670.0,49.0,-9.050944328308105,,0.0,1000,final_layer
es,33,judger,Judger,True,70,70,1x37x2560,-12.104218482971191,233.0,149.0,-10.631593704223633,0,1.0,1000,final_layer
es,34,planner,Planner,True,23,23,4x37x2560,-18.31325340270996,327.0,12.0,-11.145380973815918,2,0.5,1000,final_layer
es,34,critic,Critic,True,23,23,4x37x2560,-27.937559127807617,11800.0,12.0,-7.506559371948242,2,0.5,1000,final_layer
es,34,refiner,Refiner,True,23,23,4x37x2560,-23.564102172851562,372.0,12.0,-7.234139442443848,2,0.5,1000,final_layer
es,34,judger,Judger,True,23,23,1x37x2560,-10.274148941040039,80.0,63.0,-10.274148941040039,0,1.0,1000,final_layer
es,35,planner,Planner,True,9,9,4x37x2560,-22.83591651916504,1814.0,48.0,-9.275505065917969,,0.0,1000,final_layer
es,35,critic,Critic,True,9,9,4x37x2560,-27.750059127807617,6203.0,48.0,-8.793383598327637,,0.0,1000,final_layer
es,35,refiner,Refiner,True,9,9,4x37x2560,-26.058082580566406,118564.0,48.0,-9.382408142089844,2,0.5,1000,final_layer
es,35,judger,Judger,True,9,9,1x37x2560,-13.778834342956543,1207.0,160.0,-9.21035099029541,,0.0,1000,final_layer
es,36,planner,Planner,True,75,75,4x37x2560,-22.570066452026367,1362.0,49.0,-10.40705680847168,2,0.5,1000,final_layer
es,36,critic,Critic,True,75,75,4x37x2560,-32.46875,28551.0,49.0,-9.408212661743164,,0.0,1000,final_layer
es,36,refiner,Refiner,True,75,75,4x37x2560,-27.15628433227539,75794.0,49.0,-10.724114418029785,,0.0,1000,final_layer
es,36,judger,Judger,True,75,75,1x37x2560,-12.105612754821777,180.0,149.0,-10.519132614135742,0,1.0,1000,final_layer
es,37,planner,Planner,False,11,2,4x37x2560,-17.160734176635742,78.0,12.0,-10.42276668548584,2,0.5,1000,final_layer
es,37,critic,Critic,False,11,2,4x37x2560,-25.12507438659668,96.0,12.0,-6.307025909423828,2,0.5,1000,final_layer
es,37,refiner,Refiner,False,11,2,4x37x2560,-18.250125885009766,91.0,8.0,-5.951519012451172,2,0.5,1000,final_layer
es,37,judger,Judger,False,11,2,1x37x2560,-11.568398475646973,82.0,63.0,-11.194563865661621,0,1.0,1000,final_layer
es,38,planner,Planner,True,10,10,4x37x2560,-18.288188934326172,162.0,8.0,-10.700103759765625,2,0.5,1000,final_layer
es,38,critic,Critic,True,10,10,4x37x2560,-35.5078125,67217.0,8.0,-10.911086082458496,,0.0,1000,final_layer
es,38,refiner,Refiner,True,10,10,4x37x2560,-27.109474182128906,83368.0,8.0,-10.121224403381348,,0.0,1000,final_layer
es,38,judger,Judger,True,10,10,1x37x2560,-1.6115937232971191,2.0,2.0,-1.6115937232971191,0,1.0,1000,final_layer
es,39,planner,Planner,True,18,18,4x37x2560,-18.537878036499023,103.0,8.0,-9.263847351074219,2,0.5,1000,final_layer
es,39,critic,Critic,True,18,18,4x37x2560,-24.687503814697266,891.0,8.0,-9.505854606628418,3,0.25,1000,final_layer
es,39,refiner,Refiner,True,18,18,4x37x2560,-22.088642120361328,16911.0,8.0,-10.53901481628418,2,0.5,1000,final_layer
es,39,judger,Judger,True,18,18,1x37x2560,-1.4758176803588867,2.0,2.0,-1.4758176803588867,0,1.0,1000,final_layer
es,40,planner,Planner,True,8,8,4x37x2560,-25.039875030517578,3285.0,49.0,-10.64727783203125,2,0.5,1000,final_layer
es,40,critic,Critic,True,8,8,4x37x2560,-26.754085540771484,5117.0,49.0,-10.790386199951172,,0.0,1000,final_layer
es,40,refiner,Refiner,True,8,8,4x37x2560,-25.188016891479492,6102.0,49.0,-10.987749099731445,2,0.5,1000,final_layer
es,40,judger,Judger,True,8,8,1x37x2560,-13.486610412597656,721.0,152.0,-10.587888717651367,0,1.0,1000,final_layer
es,41,planner,Planner,False,6,200,4x37x2560,-15.701639175415039,541.0,12.0,-11.007492065429688,2,0.5,1000,final_layer
es,41,critic,Critic,False,6,200,4x37x2560,-21.81282615661621,145.0,12.0,-6.670690059661865,1,0.75,1000,final_layer
es,41,refiner,Refiner,False,6,200,4x37x2560,-19.12586212158203,732.0,12.0,-9.324823379516602,2,0.5,1000,final_layer
es,41,judger,Judger,False,6,200,1x37x2560,-9.28077507019043,60.0,60.0,-9.28077507019043,0,1.0,1000,final_layer
es,42,planner,Planner,True,26,26,4x37x2560,-10.151987075805664,4.0,4.0,-6.162481307983398,2,0.5,1000,final_layer
