lang,idx,role,agent_name,correct,prediction,gold,shape,final_step_last_layer_gold_logprob,final_step_last_layer_gold_rank,best_gold_rank,best_gold_logprob,emergence_step,latent_reasoning_score,rank_threshold,emergence_layer_strategy
en,21,planner,Planner,True,14,14,4x37x2560,-18.471160888671875,33.0,8.0,-8.289527893066406,2,0.5,1000,final_layer
en,21,critic,Critic,True,14,14,4x37x2560,-23.00007438659668,25.0,8.0,-9.958357810974121,2,0.5,1000,final_layer
en,21,refiner,Refiner,True,14,14,4x37x2560,-28.9375,842.0,8.0,-12.15699291229248,2,0.5,1000,final_layer
en,21,judger,Judger,True,14,14,1x37x2560,-14.007680892944336,40.0,40.0,-11.095869064331055,0,1.0,1000,final_layer
en,0,planner,Planner,True,18,18,4x37x2560,-22.439428329467773,108.0,8.0,-6.921477317810059,2,0.5,1000,final_layer
en,0,critic,Critic,True,18,18,4x37x2560,-33.125,2319.0,8.0,-9.617409706115723,2,0.5,1000,final_layer
en,0,refiner,Refiner,True,18,18,4x37x2560,-31.3125,4279.0,8.0,-9.078733444213867,,0.0,1000,final_layer
en,0,judger,Judger,True,18,18,1x37x2560,-15.452481269836426,62.0,59.0,-12.044234275817871,0,1.0,1000,final_layer
en,22,planner,Planner,True,7,7,4x37x2560,-10.791132926940918,34.0,34.0,-7.969492435455322,2,0.5,1000,final_layer
en,22,critic,Critic,True,7,7,4x37x2560,-21.034076690673828,6503.0,14.0,-7.658320426940918,2,0.5,1000,final_layer
en,22,refiner,Refiner,True,7,7,4x37x2560,-27.218767166137695,2475.0,49.0,-10.468584060668945,2,0.5,1000,final_layer
en,22,judger,Judger,True,7,7,1x37x2560,-23.064191818237305,19264.0,149.0,-11.19401741027832,,0.0,1000,final_layer
en,1,planner,Planner,True,3,3,4x37x2560,-26.27324676513672,101.0,19.0,-7.386422157287598,2,0.5,1000,final_layer
en,1,critic,Critic,True,3,3,4x37x2560,-25.625001907348633,1002.0,19.0,-9.052972793579102,,0.0,1000,final_layer
en,1,refiner,Refiner,True,3,3,4x37x2560,-27.437503814697266,1821.0,19.0,-8.924444198608398,,0.0,1000,final_layer
en,1,judger,Judger,True,3,3,1x37x2560,-21.18954849243164,4086.0,80.0,-12.231501579284668,,0.0,1000,final_layer
en,23,planner,Planner,True,8,8,4x37x2560,-16.000267028808594,12.0,9.0,-8.91761589050293,2,0.5,1000,final_layer
en,23,critic,Critic,True,8,8,4x37x2560,-26.250335693359375,389.0,49.0,-9.39467716217041,3,0.25,1000,final_layer
en,23,refiner,Refiner,True,8,8,4x37x2560,-25.937585830688477,4108.0,49.0,-9.509326934814453,,0.0,1000,final_layer
en,23,judger,Judger,True,8,8,1x37x2560,-25.485015869140625,52502.0,152.0,-10.11478042602539,,0.0,1000,final_layer
en,2,planner,Planner,True,70000,70000,4x37x2560,-17.125051498413086,4.0,4.0,-6.797874450683594,2,0.5,1000,final_layer
en,2,critic,Critic,True,70000,70000,4x37x2560,-24.063268661499023,151.0,49.0,-8.38543701171875,2,0.5,1000,final_layer
en,2,refiner,Refiner,True,70000,70000,4x37x2560,-28.875001907348633,15237.0,49.0,-9.822338104248047,,0.0,1000,final_layer
en,2,judger,Judger,True,70000,70000,1x37x2560,-24.50078773498535,41315.0,149.0,-10.990201950073242,,0.0,1000,final_layer
en,24,planner,Planner,False,26.00,26,4x37x2560,-27.8125,172.0,12.0,-9.066051483154297,2,0.5,1000,final_layer
en,24,critic,Critic,False,26.00,26,4x37x2560,-21.626325607299805,18.0,12.0,-8.469861030578613,2,0.5,1000,final_layer
en,24,refiner,Refiner,False,26.00,26,4x37x2560,-30.65625,26437.0,12.0,-12.281997680664062,2,0.5,1000,final_layer
en,24,judger,Judger,False,26.00,26,1x37x2560,-19.725805282592773,2245.0,63.0,-13.317876815795898,,0.0,1000,final_layer
en,3,planner,Planner,True,540,540,4x37x2560,-25.886877059936523,250.0,13.0,-7.957808494567871,2,0.5,1000,final_layer
en,3,critic,Critic,True,540,540,4x37x2560,-24.750713348388672,382.0,38.0,-8.404596328735352,2,0.5,1000,final_layer
en,3,refiner,Refiner,True,540,540,4x37x2560,-29.0,487.0,38.0,-9.855569839477539,2,0.5,1000,final_layer
en,3,judger,Judger,True,540,540,1x37x2560,-22.063249588012695,13949.0,105.0,-11.056909561157227,,0.0,1000,final_layer
en,25,planner,Planner,True,2,2,4x37x2560,-11.106587409973145,33.0,12.0,-9.206149101257324,2,0.5,1000,final_layer
en,25,critic,Critic,True,2,2,4x37x2560,-9.00151252746582,37.0,12.0,-7.621526718139648,2,0.5,1000,final_layer
en,25,refiner,Refiner,True,2,2,4x37x2560,-13.825764656066895,624.0,12.0,-11.999515533447266,2,0.5,1000,final_layer
en,25,judger,Judger,True,2,2,1x37x2560,-19.823396682739258,2499.0,63.0,-13.94310188293457,,0.0,1000,final_layer
en,4,planner,Planner,True,20,20,4x37x2560,-10.380444526672363,3.0,3.0,-8.07072925567627,2,0.5,1000,final_layer
en,4,critic,Critic,True,20,20,4x37x2560,-20.379079818725586,19.0,12.0,-9.786859512329102,2,0.5,1000,final_layer
en,4,refiner,Refiner,True,20,20,4x37x2560,-24.0625,27.0,12.0,-11.194945335388184,2,0.5,1000,final_layer
en,4,judger,Judger,True,20,20,1x37x2560,-20.44056510925293,2132.0,63.0,-14.051366806030273,,0.0,1000,final_layer
en,26,planner,Planner,True,243,243,4x37x2560,-10.387983322143555,22.0,12.0,-8.717887878417969,2,0.5,1000,final_layer
en,26,critic,Critic,True,243,243,4x37x2560,-6.384859561920166,21.0,12.0,-6.384859561920166,1,0.75,1000,final_layer
en,26,refiner,Refiner,True,243,243,4x37x2560,-18.908649444580078,43.0,12.0,-9.757770538330078,2,0.5,1000,final_layer
en,26,judger,Judger,True,243,243,1x37x2560,-20.564266204833984,2849.0,63.0,-13.8419189453125,,0.0,1000,final_layer
en,5,planner,Planner,True,64,64,4x37x2560,-23.9516658782959,179.0,42.0,-9.62906551361084,2,0.5,1000,final_layer
en,5,critic,Critic,True,64,64,4x37x2560,-27.12502098083496,236.0,42.0,-10.039138793945312,2,0.5,1000,final_layer
en,5,refiner,Refiner,True,64,64,4x37x2560,-27.492830276489258,105879.0,42.0,-11.029763221740723,2,0.5,1000,final_layer
en,5,judger,Judger,True,64,64,1x37x2560,-25.064077377319336,44851.0,123.0,-11.457077026367188,,0.0,1000,final_layer
en,27,planner,Planner,True,16,16,4x37x2560,-16.888521194458008,73.0,8.0,-8.833274841308594,2,0.5,1000,final_layer
en,27,critic,Critic,True,16,16,4x37x2560,-21.001928329467773,20.0,8.0,-8.78592586517334,2,0.5,1000,final_layer
en,27,refiner,Refiner,True,16,16,4x37x2560,-30.940683364868164,87831.0,8.0,-12.747481346130371,,0.0,1000,final_layer
en,27,judger,Judger,True,16,16,1x37x2560,-14.635965347290039,44.0,44.0,-11.331735610961914,0,1.0,1000,final_layer
en,6,planner,Planner,True,260,260,4x37x2560,-16.721153259277344,16.0,12.0,-8.875245094299316,2,0.5,1000,final_layer
en,6,critic,Critic,True,260,260,4x37x2560,-21.07889175415039,22.0,12.0,-8.385138511657715,2,0.5,1000,final_layer
en,6,refiner,Refiner,True,260,260,4x37x2560,-20.7161922454834,44386.0,12.0,-12.228622436523438,2,0.5,1000,final_layer
en,6,judger,Judger,True,260,260,1x37x2560,-18.827157974243164,1584.0,63.0,-13.936323165893555,,0.0,1000,final_layer
en,28,planner,Planner,True,25,25,4x37x2560,-14.223494529724121,12.0,12.0,-8.383172988891602,2,0.5,1000,final_layer
en,28,critic,Critic,True,25,25,4x37x2560,-20.56610107421875,19.0,12.0,-7.751674175262451,1,0.75,1000,final_layer
en,28,refiner,Refiner,True,25,25,4x37x2560,-24.8125,68.0,12.0,-11.249266624450684,2,0.5,1000,final_layer
en,28,judger,Judger,True,25,25,1x37x2560,-21.12679100036621,4035.0,63.0,-13.945072174072266,,0.0,1000,final_layer
en,29,planner,Planner,True,104,104,4x37x2560,-19.00023078918457,23.0,8.0,-8.731342315673828,2,0.5,1000,final_layer
en,29,critic,Critic,True,104,104,4x37x2560,-18.76639747619629,33.0,8.0,-8.113855361938477,2,0.5,1000,final_layer
en,29,refiner,Refiner,True,104,104,4x37x2560,-20.17388343811035,26062.0,8.0,-12.347515106201172,,0.0,1000,final_layer
en,29,judger,Judger,True,104,104,1x37x2560,-14.880732536315918,44.0,44.0,-11.31814193725586,0,1.0,1000,final_layer
en,7,planner,Planner,True,160,160,4x37x2560,-16.476118087768555,213.0,8.0,-8.510110855102539,2,0.5,1000,final_layer
en,7,critic,Critic,True,160,160,4x37x2560,-22.5,22.0,8.0,-7.9774699211120605,1,0.75,1000,final_layer
en,7,refiner,Refiner,True,160,160,4x37x2560,-21.724092483520508,934.0,8.0,-12.38817024230957,3,0.25,1000,final_layer
en,7,judger,Judger,True,160,160,1x37x2560,-18.127784729003906,260.0,59.0,-10.739748001098633,0,1.0,1000,final_layer
en,30,planner,Planner,True,109,109,4x37x2560,-25.814430236816406,276.0,8.0,-8.268308639526367,2,0.5,1000,final_layer
en,30,critic,Critic,True,109,109,4x37x2560,-24.062545776367188,98.0,8.0,-9.449243545532227,2,0.5,1000,final_layer
en,30,refiner,Refiner,True,109,109,4x37x2560,-24.375028610229492,192.0,8.0,-11.332193374633789,2,0.5,1000,final_layer
en,30,judger,Judger,True,109,109,1x37x2560,-16.251182556152344,78.0,59.0,-11.825517654418945,0,1.0,1000,final_layer
en,31,planner,Planner,True,80,80,4x37x2560,-18.250085830688477,18.0,15.0,-7.890279769897461,2,0.5,1000,final_layer
en,31,critic,Critic,True,80,80,4x37x2560,-15.250056266784668,10.0,10.0,-6.991767883300781,2,0.5,1000,final_layer
en,31,refiner,Refiner,True,80,80,4x37x2560,-14.92727279663086,4195.0,49.0,-10.761554718017578,2,0.5,1000,final_layer
en,31,judger,Judger,True,80,80,1x37x2560,-26.39203643798828,69136.0,152.0,-10.174081802368164,,0.0,1000,final_layer
en,8,planner,Planner,True,45,45,4x37x2560,-14.88273811340332,146.0,25.0,-9.591104507446289,2,0.5,1000,final_layer
en,8,critic,Critic,True,45,45,4x37x2560,-16.125009536743164,13.0,13.0,-8.676729202270508,2,0.5,1000,final_layer
en,8,refiner,Refiner,True,45,45,4x37x2560,-19.125211715698242,77.0,30.0,-10.198686599731445,2,0.5,1000,final_layer
en,8,judger,Judger,True,45,45,1x37x2560,-24.468942642211914,27166.0,96.0,-10.91553020477295,,0.0,1000,final_layer
en,32,planner,Planner,True,35,35,4x37x2560,-27.574377059936523,432.0,19.0,-8.004398345947266,2,0.5,1000,final_layer
en,32,critic,Critic,True,35,35,4x37x2560,-28.781253814697266,4261.0,19.0,-9.342049598693848,,0.0,1000,final_layer
en,32,refiner,Refiner,True,35,35,4x37x2560,-20.937763214111328,68.0,19.0,-9.040966033935547,3,0.25,1000,final_layer
en,32,judger,Judger,True,35,35,1x37x2560,-21.438718795776367,7918.0,80.0,-12.33001708984375,,0.0,1000,final_layer
en,9,planner,Planner,True,460,460,4x37x2560,-23.3125057220459,217.0,16.0,-9.891023635864258,2,0.5,1000,final_layer
en,9,critic,Critic,True,460,460,4x37x2560,-20.13916778564453,68.0,30.0,-9.311314582824707,2,0.5,1000,final_layer
en,9,refiner,Refiner,True,460,460,4x37x2560,-24.062511444091797,3084.0,30.0,-10.320687294006348,,0.0,1000,final_layer
en,9,judger,Judger,True,460,460,1x37x2560,-23.56276512145996,25669.0,96.0,-10.874361991882324,,0.0,1000,final_layer
en,33,planner,Planner,True,70,70,4x37x2560,-29.250059127807617,6724.0,44.0,-8.510477066040039,2,0.5,1000,final_layer
en,33,critic,Critic,True,70,70,4x37x2560,-26.937501907348633,124.0,49.0,-8.71432876586914,2,0.5,1000,final_layer
en,33,refiner,Refiner,True,70,70,4x37x2560,-32.46875,87548.0,49.0,-10.572710990905762,2,0.5,1000,final_layer
en,33,judger,Judger,True,70,70,1x37x2560,-20.805118560791016,10940.0,149.0,-11.034303665161133,,0.0,1000,final_layer
en,10,planner,Planner,True,366,366,4x37x2560,-18.446115493774414,20.0,19.0,-7.704522609710693,2,0.5,1000,final_layer
en,10,critic,Critic,True,366,366,4x37x2560,-22.87571144104004,71.0,19.0,-8.12946891784668,2,0.5,1000,final_layer
en,10,refiner,Refiner,True,366,366,4x37x2560,-32.843929290771484,88137.0,19.0,-10.851343154907227,2,0.5,1000,final_layer
en,10,judger,Judger,True,366,366,1x37x2560,-21.752899169921875,11116.0,80.0,-12.373067855834961,,0.0,1000,final_layer
en,34,planner,Planner,True,23,23,4x37x2560,-18.7139835357666,52.0,12.0,-9.447080612182617,2,0.5,1000,final_layer
en,34,critic,Critic,True,23,23,4x37x2560,-22.073549270629883,22.0,12.0,-8.672933578491211,2,0.5,1000,final_layer
en,34,refiner,Refiner,True,23,23,4x37x2560,-30.562511444091797,94481.0,12.0,-11.625039100646973,2,0.5,1000,final_layer
en,34,judger,Judger,True,23,23,1x37x2560,-20.035785675048828,2903.0,63.0,-14.043558120727539,,0.0,1000,final_layer
en,11,planner,Planner,True,694,694,4x37x2560,-18.50004005432129,13.0,13.0,-8.626792907714844,2,0.5,1000,final_layer
en,11,critic,Critic,True,694,694,4x37x2560,-23.689437866210938,312.0,42.0,-9.154119491577148,2,0.5,1000,final_layer
en,11,refiner,Refiner,True,694,694,4x37x2560,-31.53125,20610.0,42.0,-10.416118621826172,,0.0,1000,final_layer
en,11,judger,Judger,True,694,694,1x37x2560,-23.000778198242188,17417.0,123.0,-11.474228858947754,,0.0,1000,final_layer
en,35,planner,Planner,True,9,9,4x37x2560,-30.375,2090.0,48.0,-8.597240447998047,2,0.5,1000,final_layer
en,35,critic,Critic,True,9,9,4x37x2560,-28.750261306762695,902.0,48.0,-8.097648620605469,3,0.25,1000,final_layer
en,35,refiner,Refiner,True,9,9,4x37x2560,-35.5859375,110722.0,48.0,-10.13148307800293,,0.0,1000,final_layer
en,35,judger,Judger,True,9,9,1x37x2560,-25.823043823242188,64479.0,160.0,-10.38403034210205,,0.0,1000,final_layer
en,36,planner,Planner,True,75,75,4x37x2560,-16.502817153930664,19.0,19.0,-8.339996337890625,2,0.5,1000,final_layer
en,36,critic,Critic,True,75,75,4x37x2560,-21.129291534423828,5025.0,49.0,-9.737165451049805,2,0.5,1000,final_layer
en,36,refiner,Refiner,True,75,75,4x37x2560,-29.656301498413086,18900.0,49.0,-9.36613941192627,,0.0,1000,final_layer
en,36,judger,Judger,True,75,75,1x37x2560,-21.1920166015625,11669.0,149.0,-11.091761589050293,,0.0,1000,final_layer
en,12,planner,Planner,False,12,13,4x37x2560,-16.625232696533203,8.0,8.0,-8.547038078308105,2,0.5,1000,final_layer
en,12,critic,Critic,False,12,13,4x37x2560,-25.6875,93.0,8.0,-7.318231582641602,2,0.5,1000,final_layer
en,12,refiner,Refiner,False,12,13,4x37x2560,-30.234533309936523,19680.0,8.0,-12.288671493530273,2,0.5,1000,final_layer
en,12,judger,Judger,False,12,13,1x37x2560,-19.375646591186523,513.0,59.0,-11.500710487365723,0,1.0,1000,final_layer
en,13,planner,Planner,True,18,18,4x37x2560,-15.012189865112305,46.0,8.0,-8.621988296508789,2,0.5,1000,final_layer
en,13,critic,Critic,True,18,18,4x37x2560,-23.50023078918457,29.0,8.0,-8.334674835205078,1,0.75,1000,final_layer
en,13,refiner,Refiner,True,18,18,4x37x2560,-29.529359817504883,76863.0,8.0,-12.418805122375488,,0.0,1000,final_layer
en,13,judger,Judger,True,18,18,1x37x2560,-15.233705520629883,108.0,59.0,-10.487101554870605,0,1.0,1000,final_layer
en,37,planner,Planner,True,2,2,4x37x2560,-11.071788787841797,30.0,12.0,-7.844363212585449,2,0.5,1000,final_layer
en,37,critic,Critic,True,2,2,4x37x2560,-8.192012786865234,17.0,12.0,-7.468677520751953,1,0.75,1000,final_layer
en,37,refiner,Refiner,True,2,2,4x37x2560,-11.199898719787598,721.0,12.0,-11.199898719787598,2,0.5,1000,final_layer
en,37,judger,Judger,True,2,2,1x37x2560,-21.595224380493164,5034.0,63.0,-14.073280334472656,,0.0,1000,final_layer
en,14,planner,Planner,True,60,60,4x37x2560,-24.750015258789062,777.0,42.0,-9.34479808807373,2,0.5,1000,final_layer
en,14,critic,Critic,True,60,60,4x37x2560,-25.81259536743164,78.0,42.0,-8.880977630615234,2,0.5,1000,final_layer
en,14,refiner,Refiner,True,60,60,4x37x2560,-21.158710479736328,2913.0,42.0,-11.202062606811523,2,0.5,1000,final_layer
en,14,judger,Judger,True,60,60,1x37x2560,-23.532665252685547,21856.0,123.0,-11.487396240234375,,0.0,1000,final_layer
en,38,planner,Planner,True,10,10,4x37x2560,-19.875381469726562,50.0,8.0,-9.31700611114502,2,0.5,1000,final_layer
en,38,critic,Critic,True,10,10,4x37x2560,-19.198585510253906,293.0,8.0,-9.287740707397461,2,0.5,1000,final_layer
en,38,refiner,Refiner,True,10,10,4x37x2560,-32.34375,14044.0,8.0,-12.363637924194336,,0.0,1000,final_layer
en,38,judger,Judger,True,10,10,1x37x2560,-16.00314712524414,69.0,59.0,-12.015252113342285,0,1.0,1000,final_layer
en,15,planner,Planner,True,125,125,4x37x2560,-15.625264167785645,8.0,8.0,-8.6211519241333,2,0.5,1000,final_layer
en,15,critic,Critic,True,125,125,4x37x2560,-23.43798828125,45.0,8.0,-8.543783187866211,2,0.5,1000,final_layer
en,15,refiner,Refiner,True,125,125,4x37x2560,-27.594202041625977,36301.0,8.0,-12.125762939453125,,0.0,1000,final_layer
en,15,judger,Judger,True,125,125,1x37x2560,-18.5008487701416,199.0,59.0,-11.967042922973633,0,1.0,1000,final_layer
en,39,planner,Planner,True,18,18,4x37x2560,-13.504229545593262,74.0,8.0,-7.663780212402344,2,0.5,1000,final_layer
en,39,critic,Critic,True,18,18,4x37x2560,-13.203184127807617,46.0,8.0,-7.6647562980651855,1,0.75,1000,final_layer
en,39,refiner,Refiner,True,18,18,4x37x2560,-28.718753814697266,3163.0,8.0,-12.347345352172852,,0.0,1000,final_layer
en,39,judger,Judger,True,18,18,1x37x2560,-17.87779998779297,219.0,59.0,-11.709796905517578,0,1.0,1000,final_layer
en,16,planner,Planner,True,230,230,4x37x2560,-17.151443481445312,19.0,12.0,-8.732039451599121,2,0.5,1000,final_layer
en,16,critic,Critic,True,230,230,4x37x2560,-21.250030517578125,14.0,12.0,-7.423437118530273,1,0.75,1000,final_layer
en,16,refiner,Refiner,True,230,230,4x37x2560,-19.954832077026367,13096.0,12.0,-11.823736190795898,2,0.5,1000,final_layer
en,16,judger,Judger,True,230,230,1x37x2560,-20.9071102142334,2247.0,63.0,-12.84038257598877,,0.0,1000,final_layer
en,40,planner,Planner,True,8,8,4x37x2560,-32.0,7098.0,49.0,-10.510662078857422,2,0.5,1000,final_layer
en,40,critic,Critic,True,8,8,4x37x2560,-28.687524795532227,726.0,49.0,-10.491281509399414,2,0.5,1000,final_layer
en,40,refiner,Refiner,True,8,8,4x37x2560,-31.71877670288086,62351.0,49.0,-9.992415428161621,,0.0,1000,final_layer
en,40,judger,Judger,True,8,8,1x37x2560,-24.31538200378418,44403.0,152.0,-10.135811805725098,,0.0,1000,final_layer
en,17,planner,Planner,True,57500,57500,4x37x2560,-14.820314407348633,46.0,6.0,-8.58868408203125,2,0.5,1000,final_layer
en,17,critic,Critic,True,57500,57500,4x37x2560,-25.100543975830078,177.0,38.0,-8.656854629516602,2,0.5,1000,final_layer
en,17,refiner,Refiner,True,57500,57500,4x37x2560,-29.593772888183594,25079.0,38.0,-10.99113941192627,2,0.5,1000,final_layer
en,17,judger,Judger,True,57500,57500,1x37x2560,-24.312728881835938,33255.0,105.0,-11.226938247680664,,0.0,1000,final_layer
en,41,planner,Planner,True,200,200,4x37x2560,-14.380243301391602,5.0,5.0,-7.769406318664551,2,0.5,1000,final_layer
en,41,critic,Critic,True,200,200,4x37x2560,-19.00001335144043,7.0,7.0,-8.462615966796875,2,0.5,1000,final_layer
en,41,refiner,Refiner,True,200,200,4x37x2560,-27.781478881835938,20650.0,12.0,-11.284417152404785,2,0.5,1000,final_layer
en,41,judger,Judger,True,200,200,1x37x2560,-22.688642501831055,11481.0,63.0,-14.1411771774292,,0.0,1000,final_layer
en,18,planner,Planner,True,7,7,4x37x2560,-23.5017032623291,192.0,49.0,-8.494945526123047,2,0.5,1000,final_layer
en,18,critic,Critic,True,7,7,4x37x2560,-23.13023567199707,295.0,49.0,-9.004331588745117,2,0.5,1000,final_layer
en,18,refiner,Refiner,True,7,7,4x37x2560,-23.750028610229492,319.0,49.0,-10.125558853149414,2,0.5,1000,final_layer
en,18,judger,Judger,True,7,7,1x37x2560,-21.4116268157959,9318.0,149.0,-11.06171989440918,,0.0,1000,final_layer
en,42,planner,Planner,True,26,26,4x37x2560,-14.503201484680176,12.0,12.0,-9.065152168273926,2,0.5,1000,final_layer
en,42,critic,Critic,True,26,26,4x37x2560,-9.771357536315918,15.0,12.0,-7.425273418426514,1,0.75,1000,final_layer
en,42,refiner,Refiner,True,26,26,4x37x2560,-11.308094024658203,349.0,12.0,-11.308094024658203,2,0.5,1000,final_layer
en,42,judger,Judger,True,26,26,1x37x2560,-22.625686645507812,11308.0,63.0,-14.023082733154297,,0.0,1000,final_layer
en,43,planner,Planner,True,48,48,4x37x2560,-15.999643325805664,51.0,30.0,-9.417250633239746,2,0.5,1000,final_layer
en,43,critic,Critic,True,48,48,4x37x2560,-22.625553131103516,94.0,30.0,-9.960823059082031,2,0.5,1000,final_layer
en,43,refiner,Refiner,True,48,48,4x37x2560,-29.906410217285156,23685.0,30.0,-10.566934585571289,,0.0,1000,final_layer
en,43,judger,Judger,True,48,48,1x37x2560,-22.03236961364746,11082.0,96.0,-10.842196464538574,,0.0,1000,final_layer
en,19,planner,Planner,True,6,6,4x37x2560,-15.00055980682373,8.0,8.0,-8.456707954406738,2,0.5,1000,final_layer
en,19,critic,Critic,True,6,6,4x37x2560,-20.523046493530273,1184.0,42.0,-9.269064903259277,2,0.5,1000,final_layer
en,19,refiner,Refiner,True,6,6,4x37x2560,-29.96900749206543,36114.0,42.0,-11.092791557312012,,0.0,1000,final_layer
en,19,judger,Judger,True,6,6,1x37x2560,-23.691423416137695,37753.0,123.0,-11.506033897399902,,0.0,1000,final_layer
en,44,planner,Planner,True,20,20,4x37x2560,-14.250265121459961,3.0,3.0,-8.202014923095703,2,0.5,1000,final_layer
en,44,critic,Critic,True,20,20,4x37x2560,-18.42989158630371,20.0,12.0,-8.09200668334961,1,0.75,1000,final_layer
en,44,refiner,Refiner,True,20,20,4x37x2560,-29.4375,1370.0,12.0,-12.279717445373535,,0.0,1000,final_layer
en,44,judger,Judger,True,20,20,1x37x2560,-21.72032356262207,8178.0,63.0,-14.207184791564941,,0.0,1000,final_layer
en,20,planner,Planner,True,15,15,4x37x2560,-14.442752838134766,11.0,8.0,-8.687570571899414,2,0.5,1000,final_layer
en,20,critic,Critic,True,15,15,4x37x2560,-22.39139175415039,64.0,8.0,-8.21981430053711,2,0.5,1000,final_layer
en,20,refiner,Refiner,True,15,15,4x37x2560,-35.375,74264.0,8.0,-11.774444580078125,2,0.5,1000,final_layer
en,20,judger,Judger,True,15,15,1x37x2560,-16.752178192138672,57.0,57.0,-11.106765747070312,0,1.0,1000,final_layer
en,45,planner,Planner,True,104,104,4x37x2560,-15.453988075256348,29.0,8.0,-9.63392448425293,2,0.5,1000,final_layer
en,45,critic,Critic,True,104,104,4x37x2560,-14.692811965942383,28.0,8.0,-8.206024169921875,2,0.5,1000,final_layer
en,45,refiner,Refiner,True,104,104,4x37x2560,-18.34806251525879,1038.0,8.0,-11.662734031677246,,0.0,1000,final_layer
en,45,judger,Judger,True,104,104,1x37x2560,-18.81424331665039,471.0,59.0,-11.676767349243164,0,1.0,1000,final_layer
en,21,planner,Planner,True,14,14,4x37x2560,-18.471160888671875,33.0,8.0,-8.289527893066406,2,0.5,1000,final_layer
en,21,critic,Critic,True,14,14,4x37x2560,-23.00007438659668,25.0,8.0,-9.958357810974121,2,0.5,1000,final_layer
en,21,refiner,Refiner,True,14,14,4x37x2560,-28.9375,842.0,8.0,-12.15699291229248,2,0.5,1000,final_layer
en,21,judger,Judger,True,14,14,1x37x2560,-14.007680892944336,40.0,40.0,-11.095869064331055,0,1.0,1000,final_layer
en,22,planner,Planner,True,7,7,4x37x2560,-10.791132926940918,34.0,34.0,-7.969492435455322,2,0.5,1000,final_layer
en,22,critic,Critic,True,7,7,4x37x2560,-21.034076690673828,6503.0,14.0,-7.658320426940918,2,0.5,1000,final_layer
en,22,refiner,Refiner,True,7,7,4x37x2560,-27.218767166137695,2475.0,49.0,-10.468584060668945,2,0.5,1000,final_layer
en,22,judger,Judger,True,7,7,1x37x2560,-23.064191818237305,19264.0,149.0,-11.19401741027832,,0.0,1000,final_layer
en,46,planner,Planner,True,163,163,4x37x2560,-10.798701286315918,241.0,8.0,-9.209839820861816,2,0.5,1000,final_layer
en,46,critic,Critic,True,163,163,4x37x2560,-11.40131950378418,47.0,8.0,-9.187919616699219,2,0.5,1000,final_layer
en,46,refiner,Refiner,True,163,163,4x37x2560,-13.956607818603516,1276.0,8.0,-11.424503326416016,2,0.5,1000,final_layer
en,46,judger,Judger,True,163,163,1x37x2560,-15.008955955505371,49.0,49.0,-10.94642162322998,0,1.0,1000,final_layer
en,23,planner,Planner,True,8,8,4x37x2560,-16.000267028808594,12.0,9.0,-8.91761589050293,2,0.5,1000,final_layer
en,23,critic,Critic,True,8,8,4x37x2560,-26.250335693359375,389.0,49.0,-9.39467716217041,3,0.25,1000,final_layer
en,23,refiner,Refiner,True,8,8,4x37x2560,-25.937585830688477,4108.0,49.0,-9.509326934814453,,0.0,1000,final_layer
en,23,judger,Judger,True,8,8,1x37x2560,-25.485015869140625,52502.0,152.0,-10.11478042602539,,0.0,1000,final_layer
en,47,planner,Planner,True,800,800,4x37x2560,-26.828393936157227,19418.0,49.0,-10.495054244995117,2,0.5,1000,final_layer
en,47,critic,Critic,True,800,800,4x37x2560,-32.0,546.0,49.0,-9.539748191833496,2,0.5,1000,final_layer
en,47,refiner,Refiner,True,800,800,4x37x2560,-33.375,29554.0,49.0,-10.683019638061523,,0.0,1000,final_layer
en,47,judger,Judger,True,800,800,1x37x2560,-24.238597869873047,40278.0,152.0,-10.24441146850586,,0.0,1000,final_layer
en,24,planner,Planner,False,26.00,26,4x37x2560,-27.8125,172.0,12.0,-9.066051483154297,2,0.5,1000,final_layer
en,24,critic,Critic,False,26.00,26,4x37x2560,-21.626325607299805,18.0,12.0,-8.469861030578613,2,0.5,1000,final_layer
en,24,refiner,Refiner,False,26.00,26,4x37x2560,-30.65625,26437.0,12.0,-12.281997680664062,2,0.5,1000,final_layer
en,24,judger,Judger,False,26.00,26,1x37x2560,-19.725805282592773,2245.0,63.0,-13.317876815795898,,0.0,1000,final_layer
en,48,planner,Planner,True,8,8,4x37x2560,-19.49100685119629,1371.0,49.0,-10.45865535736084,2,0.5,1000,final_layer
en,48,critic,Critic,True,8,8,4x37x2560,-19.458250045776367,1486.0,49.0,-8.9268159866333,,0.0,1000,final_layer
en,48,refiner,Refiner,True,8,8,4x37x2560,-26.531259536743164,19544.0,49.0,-10.703804016113281,,0.0,1000,final_layer
en,48,judger,Judger,True,8,8,1x37x2560,-21.88463592529297,28610.0,152.0,-10.256425857543945,,0.0,1000,final_layer
en,25,planner,Planner,True,2,2,4x37x2560,-11.106587409973145,33.0,12.0,-9.206149101257324,2,0.5,1000,final_layer
en,25,critic,Critic,True,2,2,4x37x2560,-9.00151252746582,37.0,12.0,-7.621526718139648,2,0.5,1000,final_layer
en,25,refiner,Refiner,True,2,2,4x37x2560,-13.825764656066895,624.0,12.0,-11.999515533447266,2,0.5,1000,final_layer
