lang,idx,stage,roles,correct,prediction,gold,layer_strategy,path_len,best_rank,best_rank_position,final_rank,best_logprob,best_logprob_position,final_logprob,rank_threshold,emergence_position,latent_reasoning_score,emerged
en,159,shared_after_refiner,planner+critic+refiner,True,15,15,final_layer,12,29.0,7,251.0,-12.445488929748535,10,-28.875,1,,0.0,False
en,159,shared_after_refiner,planner+critic+refiner,True,15,15,final_layer,12,29.0,7,251.0,-12.445488929748535,10,-28.875,5,,0.0,False
en,159,shared_after_refiner,planner+critic+refiner,True,15,15,final_layer,12,29.0,7,251.0,-12.445488929748535,10,-28.875,10,,0.0,False
en,159,shared_after_refiner,planner+critic+refiner,True,15,15,final_layer,12,29.0,7,251.0,-12.445488929748535,10,-28.875,25,,0.0,False
en,159,shared_after_refiner,planner+critic+refiner,True,15,15,final_layer,12,29.0,7,251.0,-12.445488929748535,10,-28.875,50,2,0.8333333333333334,True
en,159,shared_after_refiner,planner+critic+refiner,True,15,15,final_layer,12,29.0,7,251.0,-12.445488929748535,10,-28.875,100,2,0.8333333333333334,True
en,159,shared_after_refiner,planner+critic+refiner,True,15,15,final_layer,12,29.0,7,251.0,-12.445488929748535,10,-28.875,250,2,0.8333333333333334,True
en,159,shared_after_refiner,planner+critic+refiner,True,15,15,final_layer,12,29.0,7,251.0,-12.445488929748535,10,-28.875,500,2,0.8333333333333334,True
en,159,shared_after_refiner,planner+critic+refiner,True,15,15,final_layer,12,29.0,7,251.0,-12.445488929748535,10,-28.875,1000,2,0.8333333333333334,True
en,159,shared_after_refiner,planner+critic+refiner,True,15,15,final_layer,12,29.0,7,251.0,-12.445488929748535,10,-28.875,2500,2,0.8333333333333334,True
en,159,shared_after_refiner,planner+critic+refiner,True,15,15,final_layer,12,29.0,7,251.0,-12.445488929748535,10,-28.875,5000,2,0.8333333333333334,True
en,159,shared_after_refiner,planner+critic+refiner,True,15,15,final_layer,12,29.0,7,251.0,-12.445488929748535,10,-28.875,10000,2,0.8333333333333334,True
en,159,shared_with_judger,planner+critic+refiner+judger,True,15,15,final_layer,13,22.0,12,22.0,-12.445488929748535,10,-12.64217472076416,1,,0.0,False
en,159,shared_with_judger,planner+critic+refiner+judger,True,15,15,final_layer,13,22.0,12,22.0,-12.445488929748535,10,-12.64217472076416,5,,0.0,False
en,159,shared_with_judger,planner+critic+refiner+judger,True,15,15,final_layer,13,22.0,12,22.0,-12.445488929748535,10,-12.64217472076416,10,,0.0,False
en,159,shared_with_judger,planner+critic+refiner+judger,True,15,15,final_layer,13,22.0,12,22.0,-12.445488929748535,10,-12.64217472076416,25,12,0.07692307692307687,True
en,159,shared_with_judger,planner+critic+refiner+judger,True,15,15,final_layer,13,22.0,12,22.0,-12.445488929748535,10,-12.64217472076416,50,2,0.8461538461538461,True
en,159,shared_with_judger,planner+critic+refiner+judger,True,15,15,final_layer,13,22.0,12,22.0,-12.445488929748535,10,-12.64217472076416,100,2,0.8461538461538461,True
en,159,shared_with_judger,planner+critic+refiner+judger,True,15,15,final_layer,13,22.0,12,22.0,-12.445488929748535,10,-12.64217472076416,250,2,0.8461538461538461,True
en,159,shared_with_judger,planner+critic+refiner+judger,True,15,15,final_layer,13,22.0,12,22.0,-12.445488929748535,10,-12.64217472076416,500,2,0.8461538461538461,True
en,159,shared_with_judger,planner+critic+refiner+judger,True,15,15,final_layer,13,22.0,12,22.0,-12.445488929748535,10,-12.64217472076416,1000,2,0.8461538461538461,True
en,159,shared_with_judger,planner+critic+refiner+judger,True,15,15,final_layer,13,22.0,12,22.0,-12.445488929748535,10,-12.64217472076416,2500,2,0.8461538461538461,True
en,159,shared_with_judger,planner+critic+refiner+judger,True,15,15,final_layer,13,22.0,12,22.0,-12.445488929748535,10,-12.64217472076416,5000,2,0.8461538461538461,True
en,159,shared_with_judger,planner+critic+refiner+judger,True,15,15,final_layer,13,22.0,12,22.0,-12.445488929748535,10,-12.64217472076416,10000,2,0.8461538461538461,True
en,160,shared_after_planner,planner,True,16,16,final_layer,4,21.0,2,123.0,-15.099920272827148,3,-15.099920272827148,1,,0.0,False
en,160,shared_after_planner,planner,True,16,16,final_layer,4,21.0,2,123.0,-15.099920272827148,3,-15.099920272827148,5,,0.0,False
en,160,shared_after_planner,planner,True,16,16,final_layer,4,21.0,2,123.0,-15.099920272827148,3,-15.099920272827148,10,,0.0,False
en,160,shared_after_planner,planner,True,16,16,final_layer,4,21.0,2,123.0,-15.099920272827148,3,-15.099920272827148,25,2,0.5,True
en,160,shared_after_planner,planner,True,16,16,final_layer,4,21.0,2,123.0,-15.099920272827148,3,-15.099920272827148,50,2,0.5,True
en,160,shared_after_planner,planner,True,16,16,final_layer,4,21.0,2,123.0,-15.099920272827148,3,-15.099920272827148,100,2,0.5,True
en,160,shared_after_planner,planner,True,16,16,final_layer,4,21.0,2,123.0,-15.099920272827148,3,-15.099920272827148,250,2,0.5,True
en,160,shared_after_planner,planner,True,16,16,final_layer,4,21.0,2,123.0,-15.099920272827148,3,-15.099920272827148,500,2,0.5,True
en,160,shared_after_planner,planner,True,16,16,final_layer,4,21.0,2,123.0,-15.099920272827148,3,-15.099920272827148,1000,2,0.5,True
en,160,shared_after_planner,planner,True,16,16,final_layer,4,21.0,2,123.0,-15.099920272827148,3,-15.099920272827148,2500,2,0.5,True
en,160,shared_after_planner,planner,True,16,16,final_layer,4,21.0,2,123.0,-15.099920272827148,3,-15.099920272827148,5000,2,0.5,True
en,160,shared_after_planner,planner,True,16,16,final_layer,4,21.0,2,123.0,-15.099920272827148,3,-15.099920272827148,10000,2,0.5,True
en,160,shared_after_critic,planner+critic,True,16,16,final_layer,8,21.0,2,46.0,-12.338776588439941,7,-12.338776588439941,1,,0.0,False
en,160,shared_after_critic,planner+critic,True,16,16,final_layer,8,21.0,2,46.0,-12.338776588439941,7,-12.338776588439941,5,,0.0,False
en,160,shared_after_critic,planner+critic,True,16,16,final_layer,8,21.0,2,46.0,-12.338776588439941,7,-12.338776588439941,10,,0.0,False
en,160,shared_after_critic,planner+critic,True,16,16,final_layer,8,21.0,2,46.0,-12.338776588439941,7,-12.338776588439941,25,2,0.75,True
en,160,shared_after_critic,planner+critic,True,16,16,final_layer,8,21.0,2,46.0,-12.338776588439941,7,-12.338776588439941,50,2,0.75,True
en,160,shared_after_critic,planner+critic,True,16,16,final_layer,8,21.0,2,46.0,-12.338776588439941,7,-12.338776588439941,100,2,0.75,True
en,160,shared_after_critic,planner+critic,True,16,16,final_layer,8,21.0,2,46.0,-12.338776588439941,7,-12.338776588439941,250,2,0.75,True
en,160,shared_after_critic,planner+critic,True,16,16,final_layer,8,21.0,2,46.0,-12.338776588439941,7,-12.338776588439941,500,2,0.75,True
en,160,shared_after_critic,planner+critic,True,16,16,final_layer,8,21.0,2,46.0,-12.338776588439941,7,-12.338776588439941,1000,2,0.75,True
en,160,shared_after_critic,planner+critic,True,16,16,final_layer,8,21.0,2,46.0,-12.338776588439941,7,-12.338776588439941,2500,2,0.75,True
en,160,shared_after_critic,planner+critic,True,16,16,final_layer,8,21.0,2,46.0,-12.338776588439941,7,-12.338776588439941,5000,2,0.75,True
en,160,shared_after_critic,planner+critic,True,16,16,final_layer,8,21.0,2,46.0,-12.338776588439941,7,-12.338776588439941,10000,2,0.75,True
en,160,shared_after_refiner,planner+critic+refiner,True,16,16,final_layer,12,21.0,2,7796.0,-12.338776588439941,7,-16.007822036743164,1,,0.0,False
en,160,shared_after_refiner,planner+critic+refiner,True,16,16,final_layer,12,21.0,2,7796.0,-12.338776588439941,7,-16.007822036743164,5,,0.0,False
en,160,shared_after_refiner,planner+critic+refiner,True,16,16,final_layer,12,21.0,2,7796.0,-12.338776588439941,7,-16.007822036743164,10,,0.0,False
en,160,shared_after_refiner,planner+critic+refiner,True,16,16,final_layer,12,21.0,2,7796.0,-12.338776588439941,7,-16.007822036743164,25,2,0.8333333333333334,True
en,160,shared_after_refiner,planner+critic+refiner,True,16,16,final_layer,12,21.0,2,7796.0,-12.338776588439941,7,-16.007822036743164,50,2,0.8333333333333334,True
en,160,shared_after_refiner,planner+critic+refiner,True,16,16,final_layer,12,21.0,2,7796.0,-12.338776588439941,7,-16.007822036743164,100,2,0.8333333333333334,True
en,160,shared_after_refiner,planner+critic+refiner,True,16,16,final_layer,12,21.0,2,7796.0,-12.338776588439941,7,-16.007822036743164,250,2,0.8333333333333334,True
en,160,shared_after_refiner,planner+critic+refiner,True,16,16,final_layer,12,21.0,2,7796.0,-12.338776588439941,7,-16.007822036743164,500,2,0.8333333333333334,True
en,160,shared_after_refiner,planner+critic+refiner,True,16,16,final_layer,12,21.0,2,7796.0,-12.338776588439941,7,-16.007822036743164,1000,2,0.8333333333333334,True
en,160,shared_after_refiner,planner+critic+refiner,True,16,16,final_layer,12,21.0,2,7796.0,-12.338776588439941,7,-16.007822036743164,2500,2,0.8333333333333334,True
en,160,shared_after_refiner,planner+critic+refiner,True,16,16,final_layer,12,21.0,2,7796.0,-12.338776588439941,7,-16.007822036743164,5000,2,0.8333333333333334,True
en,160,shared_after_refiner,planner+critic+refiner,True,16,16,final_layer,12,21.0,2,7796.0,-12.338776588439941,7,-16.007822036743164,10000,2,0.8333333333333334,True
en,160,shared_with_judger,planner+critic+refiner+judger,True,16,16,final_layer,13,21.0,2,60.0,-12.338776588439941,7,-16.56328773498535,1,,0.0,False
en,160,shared_with_judger,planner+critic+refiner+judger,True,16,16,final_layer,13,21.0,2,60.0,-12.338776588439941,7,-16.56328773498535,5,,0.0,False
en,160,shared_with_judger,planner+critic+refiner+judger,True,16,16,final_layer,13,21.0,2,60.0,-12.338776588439941,7,-16.56328773498535,10,,0.0,False
en,160,shared_with_judger,planner+critic+refiner+judger,True,16,16,final_layer,13,21.0,2,60.0,-12.338776588439941,7,-16.56328773498535,25,2,0.8461538461538461,True
en,160,shared_with_judger,planner+critic+refiner+judger,True,16,16,final_layer,13,21.0,2,60.0,-12.338776588439941,7,-16.56328773498535,50,2,0.8461538461538461,True
en,160,shared_with_judger,planner+critic+refiner+judger,True,16,16,final_layer,13,21.0,2,60.0,-12.338776588439941,7,-16.56328773498535,100,2,0.8461538461538461,True
en,160,shared_with_judger,planner+critic+refiner+judger,True,16,16,final_layer,13,21.0,2,60.0,-12.338776588439941,7,-16.56328773498535,250,2,0.8461538461538461,True
en,160,shared_with_judger,planner+critic+refiner+judger,True,16,16,final_layer,13,21.0,2,60.0,-12.338776588439941,7,-16.56328773498535,500,2,0.8461538461538461,True
en,160,shared_with_judger,planner+critic+refiner+judger,True,16,16,final_layer,13,21.0,2,60.0,-12.338776588439941,7,-16.56328773498535,1000,2,0.8461538461538461,True
en,160,shared_with_judger,planner+critic+refiner+judger,True,16,16,final_layer,13,21.0,2,60.0,-12.338776588439941,7,-16.56328773498535,2500,2,0.8461538461538461,True
en,160,shared_with_judger,planner+critic+refiner+judger,True,16,16,final_layer,13,21.0,2,60.0,-12.338776588439941,7,-16.56328773498535,5000,2,0.8461538461538461,True
en,160,shared_with_judger,planner+critic+refiner+judger,True,16,16,final_layer,13,21.0,2,60.0,-12.338776588439941,7,-16.56328773498535,10000,2,0.8461538461538461,True
en,161,shared_after_planner,planner,True,32,32,final_layer,4,33.0,3,33.0,-14.866512298583984,3,-14.866512298583984,1,,0.0,False
en,161,shared_after_planner,planner,True,32,32,final_layer,4,33.0,3,33.0,-14.866512298583984,3,-14.866512298583984,5,,0.0,False
en,161,shared_after_planner,planner,True,32,32,final_layer,4,33.0,3,33.0,-14.866512298583984,3,-14.866512298583984,10,,0.0,False
en,161,shared_after_planner,planner,True,32,32,final_layer,4,33.0,3,33.0,-14.866512298583984,3,-14.866512298583984,25,,0.0,False
en,161,shared_after_planner,planner,True,32,32,final_layer,4,33.0,3,33.0,-14.866512298583984,3,-14.866512298583984,50,3,0.25,True
en,161,shared_after_planner,planner,True,32,32,final_layer,4,33.0,3,33.0,-14.866512298583984,3,-14.866512298583984,100,2,0.5,True
en,161,shared_after_planner,planner,True,32,32,final_layer,4,33.0,3,33.0,-14.866512298583984,3,-14.866512298583984,250,2,0.5,True
en,161,shared_after_planner,planner,True,32,32,final_layer,4,33.0,3,33.0,-14.866512298583984,3,-14.866512298583984,500,2,0.5,True
en,161,shared_after_planner,planner,True,32,32,final_layer,4,33.0,3,33.0,-14.866512298583984,3,-14.866512298583984,1000,2,0.5,True
en,161,shared_after_planner,planner,True,32,32,final_layer,4,33.0,3,33.0,-14.866512298583984,3,-14.866512298583984,2500,2,0.5,True
en,161,shared_after_planner,planner,True,32,32,final_layer,4,33.0,3,33.0,-14.866512298583984,3,-14.866512298583984,5000,2,0.5,True
en,161,shared_after_planner,planner,True,32,32,final_layer,4,33.0,3,33.0,-14.866512298583984,3,-14.866512298583984,10000,1,0.75,True
en,161,shared_after_critic,planner+critic,True,32,32,final_layer,8,18.0,7,18.0,-12.938126564025879,7,-12.938126564025879,1,,0.0,False
en,161,shared_after_critic,planner+critic,True,32,32,final_layer,8,18.0,7,18.0,-12.938126564025879,7,-12.938126564025879,5,,0.0,False
en,161,shared_after_critic,planner+critic,True,32,32,final_layer,8,18.0,7,18.0,-12.938126564025879,7,-12.938126564025879,10,,0.0,False
en,161,shared_after_critic,planner+critic,True,32,32,final_layer,8,18.0,7,18.0,-12.938126564025879,7,-12.938126564025879,25,7,0.125,True
en,161,shared_after_critic,planner+critic,True,32,32,final_layer,8,18.0,7,18.0,-12.938126564025879,7,-12.938126564025879,50,3,0.625,True
en,161,shared_after_critic,planner+critic,True,32,32,final_layer,8,18.0,7,18.0,-12.938126564025879,7,-12.938126564025879,100,2,0.75,True
en,161,shared_after_critic,planner+critic,True,32,32,final_layer,8,18.0,7,18.0,-12.938126564025879,7,-12.938126564025879,250,2,0.75,True
en,161,shared_after_critic,planner+critic,True,32,32,final_layer,8,18.0,7,18.0,-12.938126564025879,7,-12.938126564025879,500,2,0.75,True
en,161,shared_after_critic,planner+critic,True,32,32,final_layer,8,18.0,7,18.0,-12.938126564025879,7,-12.938126564025879,1000,2,0.75,True
en,161,shared_after_critic,planner+critic,True,32,32,final_layer,8,18.0,7,18.0,-12.938126564025879,7,-12.938126564025879,2500,2,0.75,True
en,161,shared_after_critic,planner+critic,True,32,32,final_layer,8,18.0,7,18.0,-12.938126564025879,7,-12.938126564025879,5000,2,0.75,True
en,161,shared_after_critic,planner+critic,True,32,32,final_layer,8,18.0,7,18.0,-12.938126564025879,7,-12.938126564025879,10000,1,0.875,True
en,161,shared_after_refiner,planner+critic+refiner,True,32,32,final_layer,12,18.0,7,306.0,-12.938126564025879,7,-21.500192642211914,1,,0.0,False
en,161,shared_after_refiner,planner+critic+refiner,True,32,32,final_layer,12,18.0,7,306.0,-12.938126564025879,7,-21.500192642211914,5,,0.0,False
en,161,shared_after_refiner,planner+critic+refiner,True,32,32,final_layer,12,18.0,7,306.0,-12.938126564025879,7,-21.500192642211914,10,,0.0,False
en,161,shared_after_refiner,planner+critic+refiner,True,32,32,final_layer,12,18.0,7,306.0,-12.938126564025879,7,-21.500192642211914,25,7,0.41666666666666663,True
en,161,shared_after_refiner,planner+critic+refiner,True,32,32,final_layer,12,18.0,7,306.0,-12.938126564025879,7,-21.500192642211914,50,3,0.75,True
en,161,shared_after_refiner,planner+critic+refiner,True,32,32,final_layer,12,18.0,7,306.0,-12.938126564025879,7,-21.500192642211914,100,2,0.8333333333333334,True
en,161,shared_after_refiner,planner+critic+refiner,True,32,32,final_layer,12,18.0,7,306.0,-12.938126564025879,7,-21.500192642211914,250,2,0.8333333333333334,True
en,161,shared_after_refiner,planner+critic+refiner,True,32,32,final_layer,12,18.0,7,306.0,-12.938126564025879,7,-21.500192642211914,500,2,0.8333333333333334,True
en,161,shared_after_refiner,planner+critic+refiner,True,32,32,final_layer,12,18.0,7,306.0,-12.938126564025879,7,-21.500192642211914,1000,2,0.8333333333333334,True
en,161,shared_after_refiner,planner+critic+refiner,True,32,32,final_layer,12,18.0,7,306.0,-12.938126564025879,7,-21.500192642211914,2500,2,0.8333333333333334,True
en,161,shared_after_refiner,planner+critic+refiner,True,32,32,final_layer,12,18.0,7,306.0,-12.938126564025879,7,-21.500192642211914,5000,2,0.8333333333333334,True
en,161,shared_after_refiner,planner+critic+refiner,True,32,32,final_layer,12,18.0,7,306.0,-12.938126564025879,7,-21.500192642211914,10000,1,0.9166666666666666,True
en,161,shared_with_judger,planner+critic+refiner+judger,True,32,32,final_layer,13,18.0,7,12820.0,-12.938126564025879,7,-23.219242095947266,1,,0.0,False
en,161,shared_with_judger,planner+critic+refiner+judger,True,32,32,final_layer,13,18.0,7,12820.0,-12.938126564025879,7,-23.219242095947266,5,,0.0,False
en,161,shared_with_judger,planner+critic+refiner+judger,True,32,32,final_layer,13,18.0,7,12820.0,-12.938126564025879,7,-23.219242095947266,10,,0.0,False
en,161,shared_with_judger,planner+critic+refiner+judger,True,32,32,final_layer,13,18.0,7,12820.0,-12.938126564025879,7,-23.219242095947266,25,7,0.46153846153846156,True
en,161,shared_with_judger,planner+critic+refiner+judger,True,32,32,final_layer,13,18.0,7,12820.0,-12.938126564025879,7,-23.219242095947266,50,3,0.7692307692307692,True
en,161,shared_with_judger,planner+critic+refiner+judger,True,32,32,final_layer,13,18.0,7,12820.0,-12.938126564025879,7,-23.219242095947266,100,2,0.8461538461538461,True
en,161,shared_with_judger,planner+critic+refiner+judger,True,32,32,final_layer,13,18.0,7,12820.0,-12.938126564025879,7,-23.219242095947266,250,2,0.8461538461538461,True
en,161,shared_with_judger,planner+critic+refiner+judger,True,32,32,final_layer,13,18.0,7,12820.0,-12.938126564025879,7,-23.219242095947266,500,2,0.8461538461538461,True
en,161,shared_with_judger,planner+critic+refiner+judger,True,32,32,final_layer,13,18.0,7,12820.0,-12.938126564025879,7,-23.219242095947266,1000,2,0.8461538461538461,True
en,161,shared_with_judger,planner+critic+refiner+judger,True,32,32,final_layer,13,18.0,7,12820.0,-12.938126564025879,7,-23.219242095947266,2500,2,0.8461538461538461,True
en,161,shared_with_judger,planner+critic+refiner+judger,True,32,32,final_layer,13,18.0,7,12820.0,-12.938126564025879,7,-23.219242095947266,5000,2,0.8461538461538461,True
en,161,shared_with_judger,planner+critic+refiner+judger,True,32,32,final_layer,13,18.0,7,12820.0,-12.938126564025879,7,-23.219242095947266,10000,1,0.9230769230769231,True
en,162,shared_after_planner,planner,False,20,92,final_layer,4,75.0,3,75.0,-19.68943214416504,3,-19.68943214416504,1,,0.0,False
en,162,shared_after_planner,planner,False,20,92,final_layer,4,75.0,3,75.0,-19.68943214416504,3,-19.68943214416504,5,,0.0,False
en,162,shared_after_planner,planner,False,20,92,final_layer,4,75.0,3,75.0,-19.68943214416504,3,-19.68943214416504,10,,0.0,False
en,162,shared_after_planner,planner,False,20,92,final_layer,4,75.0,3,75.0,-19.68943214416504,3,-19.68943214416504,25,,0.0,False
en,162,shared_after_planner,planner,False,20,92,final_layer,4,75.0,3,75.0,-19.68943214416504,3,-19.68943214416504,50,,0.0,False
en,162,shared_after_planner,planner,False,20,92,final_layer,4,75.0,3,75.0,-19.68943214416504,3,-19.68943214416504,100,3,0.25,True
en,162,shared_after_planner,planner,False,20,92,final_layer,4,75.0,3,75.0,-19.68943214416504,3,-19.68943214416504,250,2,0.5,True
en,162,shared_after_planner,planner,False,20,92,final_layer,4,75.0,3,75.0,-19.68943214416504,3,-19.68943214416504,500,2,0.5,True
en,162,shared_after_planner,planner,False,20,92,final_layer,4,75.0,3,75.0,-19.68943214416504,3,-19.68943214416504,1000,2,0.5,True
en,162,shared_after_planner,planner,False,20,92,final_layer,4,75.0,3,75.0,-19.68943214416504,3,-19.68943214416504,2500,2,0.5,True
en,162,shared_after_planner,planner,False,20,92,final_layer,4,75.0,3,75.0,-19.68943214416504,3,-19.68943214416504,5000,2,0.5,True
en,162,shared_after_planner,planner,False,20,92,final_layer,4,75.0,3,75.0,-19.68943214416504,3,-19.68943214416504,10000,2,0.5,True
en,162,shared_after_critic,planner+critic,False,20,92,final_layer,8,75.0,3,7320.0,-19.68943214416504,3,-25.12718963623047,1,,0.0,False
en,162,shared_after_critic,planner+critic,False,20,92,final_layer,8,75.0,3,7320.0,-19.68943214416504,3,-25.12718963623047,5,,0.0,False
en,162,shared_after_critic,planner+critic,False,20,92,final_layer,8,75.0,3,7320.0,-19.68943214416504,3,-25.12718963623047,10,,0.0,False
en,162,shared_after_critic,planner+critic,False,20,92,final_layer,8,75.0,3,7320.0,-19.68943214416504,3,-25.12718963623047,25,,0.0,False
en,162,shared_after_critic,planner+critic,False,20,92,final_layer,8,75.0,3,7320.0,-19.68943214416504,3,-25.12718963623047,50,,0.0,False
en,162,shared_after_critic,planner+critic,False,20,92,final_layer,8,75.0,3,7320.0,-19.68943214416504,3,-25.12718963623047,100,3,0.625,True
en,162,shared_after_critic,planner+critic,False,20,92,final_layer,8,75.0,3,7320.0,-19.68943214416504,3,-25.12718963623047,250,2,0.75,True
en,162,shared_after_critic,planner+critic,False,20,92,final_layer,8,75.0,3,7320.0,-19.68943214416504,3,-25.12718963623047,500,2,0.75,True
en,162,shared_after_critic,planner+critic,False,20,92,final_layer,8,75.0,3,7320.0,-19.68943214416504,3,-25.12718963623047,1000,2,0.75,True
en,162,shared_after_critic,planner+critic,False,20,92,final_layer,8,75.0,3,7320.0,-19.68943214416504,3,-25.12718963623047,2500,2,0.75,True
en,162,shared_after_critic,planner+critic,False,20,92,final_layer,8,75.0,3,7320.0,-19.68943214416504,3,-25.12718963623047,5000,2,0.75,True
en,162,shared_after_critic,planner+critic,False,20,92,final_layer,8,75.0,3,7320.0,-19.68943214416504,3,-25.12718963623047,10000,2,0.75,True
en,162,shared_after_refiner,planner+critic+refiner,False,20,92,final_layer,12,75.0,3,62909.0,-19.68943214416504,3,-31.312637329101562,1,,0.0,False
en,162,shared_after_refiner,planner+critic+refiner,False,20,92,final_layer,12,75.0,3,62909.0,-19.68943214416504,3,-31.312637329101562,5,,0.0,False
en,162,shared_after_refiner,planner+critic+refiner,False,20,92,final_layer,12,75.0,3,62909.0,-19.68943214416504,3,-31.312637329101562,10,,0.0,False
en,162,shared_after_refiner,planner+critic+refiner,False,20,92,final_layer,12,75.0,3,62909.0,-19.68943214416504,3,-31.312637329101562,25,,0.0,False
en,162,shared_after_refiner,planner+critic+refiner,False,20,92,final_layer,12,75.0,3,62909.0,-19.68943214416504,3,-31.312637329101562,50,,0.0,False
en,162,shared_after_refiner,planner+critic+refiner,False,20,92,final_layer,12,75.0,3,62909.0,-19.68943214416504,3,-31.312637329101562,100,3,0.75,True
en,162,shared_after_refiner,planner+critic+refiner,False,20,92,final_layer,12,75.0,3,62909.0,-19.68943214416504,3,-31.312637329101562,250,2,0.8333333333333334,True
en,162,shared_after_refiner,planner+critic+refiner,False,20,92,final_layer,12,75.0,3,62909.0,-19.68943214416504,3,-31.312637329101562,500,2,0.8333333333333334,True
en,162,shared_after_refiner,planner+critic+refiner,False,20,92,final_layer,12,75.0,3,62909.0,-19.68943214416504,3,-31.312637329101562,1000,2,0.8333333333333334,True
en,162,shared_after_refiner,planner+critic+refiner,False,20,92,final_layer,12,75.0,3,62909.0,-19.68943214416504,3,-31.312637329101562,2500,2,0.8333333333333334,True
en,162,shared_after_refiner,planner+critic+refiner,False,20,92,final_layer,12,75.0,3,62909.0,-19.68943214416504,3,-31.312637329101562,5000,2,0.8333333333333334,True
en,162,shared_after_refiner,planner+critic+refiner,False,20,92,final_layer,12,75.0,3,62909.0,-19.68943214416504,3,-31.312637329101562,10000,2,0.8333333333333334,True
en,162,shared_with_judger,planner+critic+refiner+judger,False,20,92,final_layer,13,75.0,3,89548.0,-19.68943214416504,3,-27.348255157470703,1,,0.0,False
en,162,shared_with_judger,planner+critic+refiner+judger,False,20,92,final_layer,13,75.0,3,89548.0,-19.68943214416504,3,-27.348255157470703,5,,0.0,False
en,162,shared_with_judger,planner+critic+refiner+judger,False,20,92,final_layer,13,75.0,3,89548.0,-19.68943214416504,3,-27.348255157470703,10,,0.0,False
en,162,shared_with_judger,planner+critic+refiner+judger,False,20,92,final_layer,13,75.0,3,89548.0,-19.68943214416504,3,-27.348255157470703,25,,0.0,False
en,162,shared_with_judger,planner+critic+refiner+judger,False,20,92,final_layer,13,75.0,3,89548.0,-19.68943214416504,3,-27.348255157470703,50,,0.0,False
en,162,shared_with_judger,planner+critic+refiner+judger,False,20,92,final_layer,13,75.0,3,89548.0,-19.68943214416504,3,-27.348255157470703,100,3,0.7692307692307692,True
en,162,shared_with_judger,planner+critic+refiner+judger,False,20,92,final_layer,13,75.0,3,89548.0,-19.68943214416504,3,-27.348255157470703,250,2,0.8461538461538461,True
en,162,shared_with_judger,planner+critic+refiner+judger,False,20,92,final_layer,13,75.0,3,89548.0,-19.68943214416504,3,-27.348255157470703,500,2,0.8461538461538461,True
en,162,shared_with_judger,planner+critic+refiner+judger,False,20,92,final_layer,13,75.0,3,89548.0,-19.68943214416504,3,-27.348255157470703,1000,2,0.8461538461538461,True
en,162,shared_with_judger,planner+critic+refiner+judger,False,20,92,final_layer,13,75.0,3,89548.0,-19.68943214416504,3,-27.348255157470703,2500,2,0.8461538461538461,True
en,162,shared_with_judger,planner+critic+refiner+judger,False,20,92,final_layer,13,75.0,3,89548.0,-19.68943214416504,3,-27.348255157470703,5000,2,0.8461538461538461,True
en,162,shared_with_judger,planner+critic+refiner+judger,False,20,92,final_layer,13,75.0,3,89548.0,-19.68943214416504,3,-27.348255157470703,10000,2,0.8461538461538461,True
en,163,shared_after_planner,planner,True,50,50,final_layer,4,9.0,2,17.0,-15.250027656555176,2,-15.750436782836914,1,,0.0,False
en,163,shared_after_planner,planner,True,50,50,final_layer,4,9.0,2,17.0,-15.250027656555176,2,-15.750436782836914,5,,0.0,False
en,163,shared_after_planner,planner,True,50,50,final_layer,4,9.0,2,17.0,-15.250027656555176,2,-15.750436782836914,10,2,0.5,True
en,163,shared_after_planner,planner,True,50,50,final_layer,4,9.0,2,17.0,-15.250027656555176,2,-15.750436782836914,25,2,0.5,True
en,163,shared_after_planner,planner,True,50,50,final_layer,4,9.0,2,17.0,-15.250027656555176,2,-15.750436782836914,50,2,0.5,True
en,163,shared_after_planner,planner,True,50,50,final_layer,4,9.0,2,17.0,-15.250027656555176,2,-15.750436782836914,100,2,0.5,True
en,163,shared_after_planner,planner,True,50,50,final_layer,4,9.0,2,17.0,-15.250027656555176,2,-15.750436782836914,250,2,0.5,True
en,163,shared_after_planner,planner,True,50,50,final_layer,4,9.0,2,17.0,-15.250027656555176,2,-15.750436782836914,500,2,0.5,True
en,163,shared_after_planner,planner,True,50,50,final_layer,4,9.0,2,17.0,-15.250027656555176,2,-15.750436782836914,1000,2,0.5,True
en,163,shared_after_planner,planner,True,50,50,final_layer,4,9.0,2,17.0,-15.250027656555176,2,-15.750436782836914,2500,2,0.5,True
en,163,shared_after_planner,planner,True,50,50,final_layer,4,9.0,2,17.0,-15.250027656555176,2,-15.750436782836914,5000,2,0.5,True
en,163,shared_after_planner,planner,True,50,50,final_layer,4,9.0,2,17.0,-15.250027656555176,2,-15.750436782836914,10000,2,0.5,True
en,163,shared_after_critic,planner+critic,True,50,50,final_layer,8,9.0,2,78.0,-15.250027656555176,2,-26.250036239624023,1,,0.0,False
en,163,shared_after_critic,planner+critic,True,50,50,final_layer,8,9.0,2,78.0,-15.250027656555176,2,-26.250036239624023,5,,0.0,False
en,163,shared_after_critic,planner+critic,True,50,50,final_layer,8,9.0,2,78.0,-15.250027656555176,2,-26.250036239624023,10,2,0.75,True
en,163,shared_after_critic,planner+critic,True,50,50,final_layer,8,9.0,2,78.0,-15.250027656555176,2,-26.250036239624023,25,2,0.75,True
